,year_id,age,inn_pg_1yr,runs_bat_pg_1yr,runs_bat_pg_2yr,runs_bat_pg_3yr,runs_br_pg_1yr,runs_br_pg_2yr,runs_dp_pg_2yr,runs_defense_pg_1yr,runs_defense_pg_2yr,runs_defense_pg_3yr,runs_position_pg_1yr,runs_position_pg_3yr,percent_team_gp_1yr,inn_per_team_gp_1yr,g_3b_share_2yr,g_3b_share_3yr,g_cof_share_2yr,g_cof_share_3yr,pc_0,pc_1,pc_2,pc_3,pc_4
234,0.23577915350305415,2.343024996685482,1.0141254026482147,0.8472720273775927,0.8033612676475079,-0.391549257484334,-0.7192541112800722,-0.6625462899766197,-1.9860078828343943,-0.09769298777942789,-0.13916917043473495,-0.16805196677144318,-2.0952532698281074,-2.1594506792219406,0.09992003830182483,0.46056718820969417,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,1.317299014375849,5.432553814649507,-0.9277133393152303,0.6007634956106312,-1.0320615985851054
5604,-1.006943552947754,2.343024996685482,0.5928002025735771,0.38910493212197145,0.048881768741192516,-0.2747898172295367,1.7154124529927735,-0.9087099403435217,-0.4269987165399169,1.0616752264409957,0.39929490321001837,0.5333223984338838,-0.9912249974887334,-1.2666005587765747,0.5543923693377568,0.6645208042330415,-0.4026939464692888,-0.40643909864810596,0.21018758829629214,-0.49590370583483806,-2.2973617519785554,2.303032981797792,-0.034147746444276456,-0.24815147018562048,-0.4212800372100311
1521,0.10496623703454804,1.732296592685346,-3.689077665550521,-0.2616968184294773,-0.046123205869449214,-1.163908881149464,0.9399718602082879,0.40451161731086754,0.47316962510438204,0.03788801440331312,0.2750088963786769,0.5935653813900944,-0.5798642559322144,-0.8973024303487244,0.3007135302129222,-1.280283791897225,-0.4026939464692888,-0.40643909864810596,1.848937635507749,1.7135160340332767,7.63547931198148,0.8752385143459188,2.3054901280507814,-0.12266575282817531,-2.521662705522562
5268,0.17037269526880108,-0.7106170233151966,0.06529520728370328,0.6178860438688881,-0.04162921629213362,0.148993741734011,-0.5195129711884818,-0.39209386824266096,-0.1183686964460968,0.8307300065912808,0.7966934652067589,1.5645581993544568,0.23046779069915724,0.30322125969442265,0.548428133308177,0.43924868259902294,2.7149243740919253,2.7533747078440696,-0.6297135792156676,-0.6336012533620292,-2.0009190110697714,0.11362267443213182,-0.9281858827833371,-0.07049842180475271,1.0732599388174382
3359,-0.22206605413671723,-1.3213454273153322,1.0415596954575852,1.7603451701296318,1.4304447315430333,0.33095641847709284,-0.5692137431134087,-0.2977303856006875,-0.7345168959034046,0.28182153592878456,0.8644615584606098,-0.4122220144714285,-1.2246596091340953,-2.02503828422688,1.1312910761578412,1.3354303901570919,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,0.7884244239532946,4.300109874340393,-0.7362093871875377,0.008011309676113096,-2.368759069544411
379,0.49740498644006637,1.4269323906852782,0.10423562163606638,-0.8147825459454442,0.9913440773023341,-0.043353018846997576,-0.28918396824212567,-0.36032409719387604,-0.16156676968622444,-0.8547627449340668,-0.09822635394470054,0.20872048633980497,0.6458730905580152,1.3649434881683817,0.4437103842538306,0.3725408290014082,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-2.6240060812616703,-2.092393772387666,-1.5349864113203198,2.263302503876646,-0.2995562178552108
4514,-1.8572275099930435,0.5108397846850747,-1.4507986038211844,-0.20055892299359954,-0.8772706057672226,-0.550319660498115,-0.9481128659681185,-1.009178148274432,0.21826332175255547,0.6038206553551556,-0.2536574165457594,0.43227420749092954,1.216847726800011,1.2563043085899839,-0.5093994366375023,-0.9529058996520633,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,4.72514835095901,-0.7008164242499871,-2.250292439376047,-1.0468479318615465,4.2002649725282035
3351,-0.35287897060522333,-1.6267096293154,-1.6798855033773061,-0.6025118014239742,-0.4260325311453905,-0.5396577477795194,2.083207161908106,0.8208472937736846,-0.8169608995512762,-0.24457240681073156,0.2923920429902631,0.5103706935841601,0.3024659159999023,0.14039383604260683,-0.7595558265781891,-1.2135537537884085,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,1.4527922439009826,-0.8356597866356538,4.558451192451791,-1.106603073986127,0.06051948724886309
1555,0.5628114446743194,-0.7106170233151966,0.8075370016538738,-1.282478185911353,1.2261614770040248,-1.9210122791525444,0.10748283419022453,1.307645487107866,0.580628557681864,1.2993766454694886,2.705900206649101,3.11125089838234,0.4332384699135473,-1.2023303045793092,0.9020975121898366,1.0416491667871013,-0.4026939464692888,-0.40643909864810596,1.1029880569112036,0.5273554183227629,-3.7680308896530703,0.2694983770848848,1.7055399969269014,-0.41564632479808733,0.28993160368924603
3297,-1.1377564694162599,0.8162039866851426,0.208679701107832,-0.1031064364870364,-0.06087539877213331,0.2579831013127819,-0.15549662219755794,0.5024044967764566,-0.4043236545727927,-0.022576572567071775,-0.40354663349374503,-0.8637813276463217,-1.1212315130247619,-1.1682500853191904,0.4296560619350373,0.4044438884621259,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-0.6826454386869393,4.264955776004706,-1.5336158840358713,-0.26535522602414274,-0.7959819586906343
1206,-0.8761306364792477,0.5108397846850747,0.5604419223374694,0.22753778697472066,1.0578025381987934,0.7382422652512708,-0.5228728919706822,1.6103450177394318,0.709351592316852,1.3792091959408557,-0.3412072518071312,0.5856823992833262,-0.8727806796553598,-0.8815483773787918,0.9020975121898366,0.934181403091094,-0.4026939464692888,-0.40643909864810596,1.889776044744324,1.851409174667751,-2.17213717377619,0.28941804884116196,0.5001059316546507,-0.34294801243779216,0.34440950693374806
506,-0.28747251237097027,0.2054755826850069,0.5765758010777287,2.4062652041796353,2.5445470004485102,2.2290237704583307,-0.6254899412303294,-0.32294487259700994,-0.8118270238662447,0.12467929393678122,0.649397830840179,0.6261513585345884,0.3956933751951269,0.4080966941668875,0.7875007302058353,0.8477751609234511,2.7864041592194306,2.834918289947093,-0.6297135792156676,-0.6336012533620292,-3.0224032021697256,-0.0009202778073745339,-0.8957310949955871,-0.00892555901276997,0.9899752374128437
399,0.6936243611428256,-1.0159812253152645,0.2363976715229083,0.8390552751307228,0.19291139675442268,0.6350274271583984,3.1313642301509867,1.7580207472578477,0.648710276410952,-0.09769298777942789,-0.6829883394621001,0.35744645467319264,0.4611958717082391,0.523666424956299,-0.014676743682177426,0.060938318184340916,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-3.7139280952455076,-1.6302919950526074,4.358117913841108,-1.3222106885092078,1.5420973309085875
4239,0.5628114446743194,-0.09988861931506092,1.081039722683622,1.8104139865317876,3.4776631532772173,2.650861810928981,-0.8669872724753225,-1.5914819739453816,-0.5440465250246106,-0.0645934003920923,-2.4575561541829822,0.14558783039420428,-1.6290678121832598,-0.9038682275617507,0.09315811638351384,0.48139726444653763,-0.4026939464692888,-0.40643909864810596,1.382113494510637,1.9131008373832175,-0.5282806007951062,1.484445030225482,0.12758510590581382,0.42533234521327234,0.20623942347745491
5683,-0.9415370947135008,-0.09988861931506092,0.7122732454823931,0.0062676355074447005,0.7683320809684555,0.36480331903682345,-0.05420364779972938,-0.4110949873753764,-1.4719701876713145,-0.71318769610108,-1.1147551825084652,0.7143887786733234,-1.2974559622782316,-0.9609401571826689,-0.07197513467417856,0.19972834466612008,-0.4026939464692888,-0.40643909864810596,1.4012196145891933,1.948227762772807,-1.0085257612946619,1.6613593725304048,-0.3732751132036474,0.020717165131442304,0.5404813948036497
3675,-0.6799112617764886,-1.0159812253152645,0.36483149447702,1.3899464559422057,1.385887038158441,0.9681975973116085,-0.4331533867439514,-0.04548045527497637,0.7128333903592944,0.27582818379686747,0.14184743365596045,-0.5182169048728361,-1.1756192385174162,-1.2734631540688586,0.5052270616992304,0.5296259194881606,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-2.508010943732754,3.316280757024951,-1.027440030120541,-0.14300472648452067,-0.27320529711324604
760,1.21687602701685,-1.3213454273153322,0.5447139273391047,0.35850228372696985,0.8816993492127642,0.576434205523407,-0.959639286770273,-1.0888867803525568,-3.2489385923579004,-0.29476390639585115,-0.5304581128395018,-0.9413022843119077,-1.974918692451564,-1.3860721914154654,1.01669429417384,1.0205876452587368,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-3.0223877445752034,4.572209481777803,-1.7055370725475067,-0.19582252259139324,-0.00796565392110929
3056,-1.006943552947754,0.8162039866851426,-0.31168343111267394,0.018872024114156404,-0.444302563328501,-0.16487695361893887,1.7872616229003868,3.9679466151349234,-0.3738447063748264,0.9428855828702062,0.4817093950135125,0.14923009900644962,0.8312336885196762,0.86388876669648,-0.4157654806261833,-0.4628995249570008,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6189317703158087,-1.4265510417909821,-3.175522606198862,0.8011287530673691,4.097691139750348,0.44214139939321473
1996,0.17037269526880108,0.5108397846850747,1.0004929299867698,1.1677824786680349,-0.09471733188779391,0.807314524556595,0.5477079546729673,-0.03197920756020042,0.16243557339191259,0.5815815282068334,0.7065317418759453,0.8135394242289152,-1.2230987472661583,-1.2764190558871986,1.1241287772838404,1.3111286345474413,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-2.3439918700342877,3.4460294587493356,-0.9672675608224982,-0.07331148645397416,-0.4231621962038364
