,player_id,year_id,name_common,opprpg,opprpg_1yr,opprpg_2yr,opprpg_3yr
815,cabreor01,2002,Orlando Cabrera,4.481,4.73359,5.05048,4.97381
816,cabreor01,2003,Orlando Cabrera,4.62384,4.481,4.73359,5.05048
817,cabreor01,2004,Orlando Cabrera,4.793797142857143,4.62384,4.481,4.73359
818,cabreor01,2005,Orlando Cabrera,4.71718,4.793797142857143,4.62384,4.481
819,cabreor01,2006,Orlando Cabrera,4.92028,4.71718,4.793797142857143,4.62384
820,cabreor01,2007,Orlando Cabrera,4.85895,4.92028,4.71718,4.793797142857143
821,cabreor01,2008,Orlando Cabrera,4.704,4.85895,4.92028,4.71718
822,cabreor01,2009,Orlando Cabrera,4.797880000000001,4.704,4.85895,4.92028
823,cabreor01,2010,Orlando Cabrera,4.3812,4.797880000000001,4.704,4.85895
824,cabreor01,2011,Orlando Cabrera,4.352205999999999,4.3812,4.797880000000001,4.704
825,cainlo01,2016,Lorenzo Cain,4.50306,4.304,4.13265,4.29243
826,cainlo01,2017,Lorenzo Cain,4.6954,4.50306,4.304,4.13265
827,cainlo01,2018,Lorenzo Cain,4.32337,4.6954,4.50306,4.304
828,cainlo01,2019,Lorenzo Cain,4.72014,4.32337,4.6954,4.50306
829,calhoko01,2017,Kole Calhoun,4.6954,4.50306,4.304,4.13265
830,calhoko01,2018,Kole Calhoun,4.57865,4.6954,4.50306,4.304
831,calhoko01,2019,Kole Calhoun,4.95606,4.57865,4.6954,4.50306
832,callaal01,2012,Alberto Callaspo,4.41052,4.43662,4.44684,4.79788
833,callaal01,2013,Alberto Callaspo,4.292430000000001,4.41052,4.43662,4.44684
834,callaal01,2014,Alberto Callaspo,4.13265,4.292430000000001,4.41052,4.43662
835,callijo01,1965,Johnny Callison,4.01644,4.0237,3.80823,4.50387
836,callijo01,1966,Johnny Callison,4.08073,4.01644,4.0237,3.80823
837,callijo01,1967,Johnny Callison,3.82357,4.08073,4.01644,4.0237
838,callijo01,1968,Johnny Callison,3.4085,3.82357,4.08073,4.01644
839,callijo01,1969,Johnny Callison,4.06809,3.4085,3.82357,4.08073
840,callijo01,1970,Johnny Callison,4.51678,4.06809,3.4085,3.82357
841,camermi01,2000,Mike Cameron,5.31786,4.97381,5.04133,4.96224
842,camermi01,2001,Mike Cameron,4.88558,5.31786,4.97381,5.04133
843,camermi01,2002,Mike Cameron,4.83016,4.88558,5.31786,4.97381
844,camermi01,2003,Mike Cameron,4.90387,4.83016,4.88558,5.31786
845,camermi01,2004,Mike Cameron,4.67092,4.90387,4.83016,4.88558
846,camermi01,2005,Mike Cameron,4.55336,4.67092,4.90387,4.83016
847,camermi01,2006,Mike Cameron,4.86675,4.55336,4.67092,4.90387
848,camermi01,2007,Mike Cameron,4.77852,4.86675,4.55336,4.67092
849,camermi01,2008,Mike Cameron,4.64186,4.77852,4.86675,4.55336
850,camermi01,2009,Mike Cameron,4.50898,4.64186,4.77852,4.86675
851,caminke01,1992,Ken Caminiti,3.8623,4.10117,4.21496,3.92041
852,caminke01,1993,Ken Caminiti,4.50252,3.8623,4.10117,4.21496
853,caminke01,1994,Ken Caminiti,4.63541,4.50252,3.8623,4.10117
854,caminke01,1995,Ken Caminiti,4.63299,4.63541,4.50252,3.8623
855,caminke01,1996,Ken Caminiti,4.69486,4.63299,4.63541,4.50252
856,caminke01,1997,Ken Caminiti,4.61604,4.69486,4.63299,4.63541
857,caminke01,1998,Ken Caminiti,4.60824,4.61604,4.69486,4.63299
858,campabe01,1968,Bert Campaneris,3.4082300000000005,3.67965,3.8830200000000006,3.93924
859,campabe01,1969,Bert Campaneris,4.07777,3.4082300000000005,3.67965,3.8830200000000006
860,campabe01,1970,Bert Campaneris,4.16762,4.07777,3.4082300000000005,3.67965
861,campabe01,1971,Bert Campaneris,3.87468,4.16762,4.07777,3.4082300000000005
862,campabe01,1972,Bert Campaneris,3.46795,3.87468,4.16762,4.07777
863,campabe01,1973,Bert Campaneris,4.28517,3.46795,3.87468,4.16762
864,campabe01,1974,Bert Campaneris,4.09875,4.28517,3.46795,3.87468
865,campabe01,1975,Bert Campaneris,4.29862,4.09875,4.28517,3.46795
866,campabe01,1976,Bert Campaneris,3.97959,4.29862,4.09875,4.28517
867,campabe01,1977,Bert Campaneris,4.54341,3.97959,4.29862,4.09875
868,canoro01,2008,Robinson Canó,4.704,4.85895,4.92028,4.71718
869,canoro01,2009,Robinson Canó,4.79788,4.704,4.85895,4.92028
870,canoro01,2010,Robinson Canó,4.44684,4.79788,4.704,4.85895
871,canoro01,2011,Robinson Canó,4.43662,4.44684,4.79788,4.704
872,canoro01,2012,Robinson Canó,4.41052,4.43662,4.44684,4.79788
873,canoro01,2013,Robinson Canó,4.29243,4.41052,4.43662,4.44684
874,canoro01,2014,Robinson Canó,4.13265,4.29243,4.41052,4.43662
875,canoro01,2015,Robinson Canó,4.304,4.13265,4.29243,4.41052
876,canoro01,2016,Robinson Canó,4.50306,4.304,4.13265,4.29243
877,canoro01,2017,Robinson Canó,4.6954,4.50306,4.304,4.13265
878,canoro01,2018,Robinson Canó,4.57865,4.6954,4.50306,4.304
879,canoro01,2019,Robinson Canó,4.72014,4.57865,4.6954,4.50306
880,cansejo01,1997,Jose Canseco,4.96224,5.39802,5.10078,5.2498
881,cansejo01,1998,Jose Canseco,5.04133,4.96224,5.39802,5.10078
882,cansejo01,1999,Jose Canseco,5.29365,5.04133,4.96224,5.39802
883,cansejo01,2000,Jose Canseco,5.31786,5.29365,5.04133,4.96224
884,carbobe01,1973,Bernie Carbo,4.13399,3.87737,3.89996,4.51678
885,carbobe01,1974,Bernie Carbo,4.09875,4.13399,3.87737,3.89996
886,carbobe01,1975,Bernie Carbo,4.29862,4.09875,4.13399,3.87737
887,cardejo02,1968,Jose Cardenal,3.40823,3.67965,3.88302,3.93924
888,cardejo02,1969,Jose Cardenal,4.07777,3.40823,3.67965,3.88302
889,cardejo02,1970,Jose Cardenal,4.51678,4.07777,3.40823,3.67965
890,cardejo02,1971,Jose Cardenal,3.890524507042254,4.51678,4.07777,3.40823
891,cardejo02,1972,Jose Cardenal,3.87737,3.890524507042254,4.51678,4.07777
892,cardejo02,1973,Jose Cardenal,4.13399,3.87737,3.890524507042254,4.51678
893,cardejo02,1974,Jose Cardenal,4.13641,4.13399,3.87737,3.890524507042254
894,cardejo02,1975,Jose Cardenal,4.11785,4.13641,4.13399,3.87737
895,cardejo02,1976,Jose Cardenal,3.97501,4.11785,4.13641,4.13399
896,cardele01,1965,Leo Cardenas,4.01644,4.0237,3.80823,4.50387
897,cardele01,1966,Leo Cardenas,4.08073,4.01644,4.0237,3.80823
898,cardele01,1967,Leo Cardenas,3.82357,4.08073,4.01644,4.0237
899,cardele01,1968,Leo Cardenas,3.4085,3.82357,4.08073,4.01644
900,cardele01,1969,Leo Cardenas,4.07777,3.4085,3.82357,4.08073
901,cardele01,1970,Leo Cardenas,4.16762,4.07777,3.4085,3.82357
902,cardele01,1971,Leo Cardenas,3.87468,4.16762,4.07777,3.4085
903,cardele01,1972,Leo Cardenas,3.46795,3.87468,4.16762,4.07777
904,carewro01,1974,Rod Carew,4.09875,4.28517,3.46795,3.87468
905,carewro01,1975,Rod Carew,4.29862,4.09875,4.28517,3.46795
906,carewro01,1976,Rod Carew,3.97959,4.29862,4.09875,4.28517
907,carewro01,1977,Rod Carew,4.54341,3.97959,4.29862,4.09875
908,carewro01,1978,Rod Carew,4.22707,4.54341,3.97959,4.29862
909,carewro01,1979,Rod Carew,4.70696,4.22707,4.54341,3.97959
910,carewro01,1980,Rod Carew,4.49876,4.70696,4.22707,4.54341
911,carewro01,1981,Rod Carew,4.07185,4.49876,4.70696,4.22707
912,carewro01,1982,Rod Carew,4.48127,4.07185,4.49876,4.70696
913,carewro01,1983,Rod Carew,4.49768,4.48127,4.07185,4.49876
914,carewro01,1984,Rod Carew,4.43204,4.49768,4.48127,4.07185
915,carpema01,2015,Matt Carpenter,4.22222,3.99035,4.02801,4.28947
916,carpema01,2016,Matt Carpenter,4.5001,4.22222,3.99035,4.02801
917,carpema01,2017,Matt Carpenter,4.66123,4.5001,4.22222,3.99035
918,carpema01,2018,Matt Carpenter,4.32337,4.66123,4.5001,4.22222
919,carpema01,2019,Matt Carpenter,4.72014,4.32337,4.66123,4.5001
920,carroja01,2011,Jamey Carroll,4.15524,4.3812,4.79788,4.704000000000001
921,carroja01,2012,Jamey Carroll,4.41052,4.15524,4.3812,4.79788
922,cartech02,2016,Chris Carter,4.5001,4.304,4.13265,4.29243
923,cartega01,1978,Gary Carter,4.00514,4.37636,3.97501,4.11785
924,cartega01,1979,Gary Carter,4.21227,4.00514,4.37636,3.97501
925,cartega01,1980,Gary Carter,4.01509,4.21227,4.00514,4.37636
926,cartega01,1981,Gary Carter,3.87817,4.01509,4.21227,4.00514
927,cartega01,1982,Gary Carter,4.0619,3.87817,4.01509,4.21227
928,cartega01,1983,Gary Carter,4.10467,4.0619,3.87817,4.01509
929,cartega01,1984,Gary Carter,4.06217,4.10467,4.0619,3.87817
930,cartega01,1985,Gary Carter,4.05356,4.06217,4.10467,4.0619
931,cartega01,1986,Gary Carter,4.15282,4.05356,4.06217,4.10467
932,cartega01,1987,Gary Carter,4.5235,4.15282,4.05356,4.06217
933,cartega01,1988,Gary Carter,3.85934,4.5235,4.15282,4.05356
934,cartejo01,1988,Joe Carter,4.37905,4.934,4.63756,4.58322
935,cartejo01,1989,Joe Carter,4.32283,4.37905,4.934,4.63756
936,cartejo01,1990,Joe Carter,4.21496,4.32283,4.37905,4.934
937,cartejo01,1991,Joe Carter,4.47535,4.21496,4.32283,4.37905
938,cartejo01,1992,Joe Carter,4.32337,4.47535,4.21496,4.32283
939,cartejo01,1993,Joe Carter,4.73279,4.32337,4.47535,4.21496
940,cartejo01,1994,Joe Carter,5.2498,4.73279,4.32337,4.47535
941,cartejo01,1995,Joe Carter,5.10078,5.2498,4.73279,4.32337
942,cartejo01,1996,Joe Carter,5.39802,5.10078,5.2498,4.73279
943,cartejo01,1997,Joe Carter,4.96224,5.39802,5.10078,5.2498
944,cartejo01,1998,Joe Carter,4.9004038888888894,4.96224,5.39802,5.10078
945,cartyri01,1978,Rico Carty,4.22707,4.54341,3.97959,4.29862
946,casanpa01,1969,Paul Casanova,4.07777,3.40823,3.67965,3.88302
947,casanpa01,1970,Paul Casanova,4.16762,4.07777,3.40823,3.67965
948,casanpa01,1971,Paul Casanova,3.87468,4.16762,4.07777,3.40823
949,caseyse01,2001,Sean Casey,4.73359,5.05048,4.97381,4.60824
950,caseyse01,2002,Sean Casey,4.481,4.73359,5.05048,4.97381
951,caseyse01,2003,Sean Casey,4.62384,4.481,4.73359,5.05048
952,caseyse01,2004,Sean Casey,4.67092,4.62384,4.481,4.73359
953,caseyse01,2005,Sean Casey,4.55336,4.67092,4.62384,4.481
954,caseyse01,2006,Sean Casey,4.892081160714286,4.55336,4.67092,4.62384
955,caseyse01,2007,Sean Casey,4.85895,4.892081160714286,4.55336,4.67092
956,cashda01,1974,Dave Cash,4.13641,4.13399,3.87737,3.89996
957,cashda01,1975,Dave Cash,4.11785,4.13641,4.13399,3.87737
958,cashda01,1976,Dave Cash,3.97501,4.11785,4.13641,4.13399
959,cashda01,1977,Dave Cash,4.37636,3.97501,4.11785,4.13641
960,cashda01,1978,Dave Cash,4.00514,4.37636,3.97501,4.11785
961,cashno01,1965,Norm Cash,3.93924,4.05437,4.0662,4.43742
962,cashno01,1966,Norm Cash,3.8830200000000006,3.93924,4.05437,4.0662
963,cashno01,1967,Norm Cash,3.679650000000001,3.8830200000000006,3.93924,4.05437
964,cashno01,1968,Norm Cash,3.40823,3.679650000000001,3.8830200000000006,3.93924
965,cashno01,1969,Norm Cash,4.07777,3.40823,3.679650000000001,3.8830200000000006
966,cashno01,1970,Norm Cash,4.16762,4.07777,3.40823,3.679650000000001
967,cashno01,1971,Norm Cash,3.87468,4.16762,4.07777,3.40823
968,cashno01,1972,Norm Cash,3.46795,3.87468,4.16762,4.07777
969,casteni01,2017,Nick Castellanos,4.6954,4.50306,4.304,4.13265
970,casteni01,2018,Nick Castellanos,4.57865,4.6954,4.50306,4.304
971,casteni01,2019,Nick Castellanos,4.876378410596026,4.57865,4.6954,4.50306
972,castijo01,1982,John Castino,4.481269999999999,4.07185,4.49876,4.70696
973,castijo01,1983,John Castino,4.49768,4.481269999999999,4.07185,4.49876
974,castilu01,2002,Luis Castillo,4.481,4.73359,5.05048,4.97381
975,castilu01,2003,Luis Castillo,4.62384,4.481,4.73359,5.05048
976,castilu01,2004,Luis Castillo,4.67092,4.62384,4.481,4.73359
977,castilu01,2005,Luis Castillo,4.55336,4.67092,4.62384,4.481
978,castilu01,2006,Luis Castillo,4.92028,4.55336,4.67092,4.62384
979,castilu01,2007,Luis Castillo,4.829161111111112,4.92028,4.55336,4.67092
980,castilu01,2008,Luis Castillo,4.64186,4.829161111111112,4.92028,4.55336
981,castilu01,2009,Luis Castillo,4.50898,4.64186,4.829161111111112,4.92028
982,castivi02,1998,Vinny Castilla,4.60824,4.61604,4.69486,4.63299
983,castivi02,1999,Vinny Castilla,4.97381,4.60824,4.61604,4.69486
984,castivi02,2000,Vinny Castilla,5.31786,4.97381,4.60824,4.61604
985,castivi02,2001,Vinny Castilla,4.758574657534247,5.31786,4.97381,4.60824
986,castivi02,2002,Vinny Castilla,4.481,4.758574657534247,5.31786,4.97381
987,castivi02,2003,Vinny Castilla,4.62384,4.481,4.758574657534247,5.31786
988,castivi02,2004,Vinny Castilla,4.67092,4.62384,4.481,4.758574657534247
989,castivi02,2005,Vinny Castilla,4.55336,4.67092,4.62384,4.481
990,castiwe01,2016,Welington Castillo,4.5001,4.226680727272727,3.99035,4.02801
991,castiwe01,2017,Welington Castillo,4.6954,4.5001,4.226680727272727,3.99035
992,castrja01,2016,Jason Castro,4.50306,4.304,4.13265,4.29243
993,castrja01,2017,Jason Castro,4.6954,4.50306,4.304,4.13265
994,castrst01,2014,Starlin Castro,3.99035,4.02801,4.28947,4.15524
995,castrst01,2015,Starlin Castro,4.22222,3.99035,4.02801,4.28947
996,castrst01,2016,Starlin Castro,4.50306,4.22222,3.99035,4.02801
997,castrst01,2017,Starlin Castro,4.6954,4.50306,4.22222,3.99035
998,castrst01,2018,Starlin Castro,4.32337,4.6954,4.50306,4.22222
999,castrst01,2019,Starlin Castro,4.72014,4.32337,4.6954,4.50306
1000,caterda01,1968,Danny Cater,3.40823,3.67965,3.88302,3.93924
1001,caterda01,1969,Danny Cater,4.07777,3.40823,3.67965,3.88302
1002,caterda01,1970,Danny Cater,4.16762,4.07777,3.40823,3.67965
1003,caterda01,1971,Danny Cater,3.87468,4.16762,4.07777,3.40823
1004,caterda01,1972,Danny Cater,3.46795,3.87468,4.16762,4.07777
1005,causewa01,1965,Wayne Causey,3.93924,4.05437,4.0662,4.437420000000001
1006,cedenan01,1996,Andujar Cedeno,5.04644,4.63299,4.63541,4.50252
1007,cedence01,1975,Cesar Cedeno,4.11785,4.13641,4.13399,3.87737
1008,cedence01,1976,Cesar Cedeno,3.9750100000000006,4.11785,4.13641,4.13399
1009,cedence01,1977,Cesar Cedeno,4.37636,3.9750100000000006,4.11785,4.13641
1010,cedence01,1982,Cesar Cedeno,4.0619,3.87817,4.01509,4.21227
1011,cedence01,1983,Cesar Cedeno,4.10467,4.0619,3.87817,4.01509
1012,cedence01,1984,Cesar Cedeno,4.06217,4.10467,4.0619,3.87817
1013,cepedor01,1969,Orlando Cepeda,4.06809,3.4085,3.82357,4.08073
1014,cepedor01,1970,Orlando Cepeda,4.51678,4.06809,3.4085,3.82357
1015,cespeyo01,2015,Yoenis Céspedes,4.2746826415094334,4.132650000000001,4.29243,4.41052
1016,cespeyo01,2016,Yoenis Céspedes,4.5001,4.2746826415094334,4.132650000000001,4.29243
1017,ceyro01,1976,Ron Cey,3.97501,4.11785,4.13641,4.13399
1018,ceyro01,1977,Ron Cey,4.37636,3.97501,4.11785,4.13641
1019,ceyro01,1978,Ron Cey,4.00514,4.37636,3.97501,4.11785
1020,ceyro01,1979,Ron Cey,4.21227,4.00514,4.37636,3.97501
1021,ceyro01,1980,Ron Cey,4.01509,4.21227,4.00514,4.37636
1022,ceyro01,1981,Ron Cey,3.87817,4.01509,4.21227,4.00514
1023,ceyro01,1982,Ron Cey,4.0619,3.87817,4.01509,4.21227
1024,ceyro01,1983,Ron Cey,4.10467,4.0619,3.87817,4.01509
1025,ceyro01,1984,Ron Cey,4.06217,4.10467,4.0619,3.87817
1026,ceyro01,1985,Ron Cey,4.05356,4.06217,4.10467,4.0619
1027,chalkda01,1977,Dave Chalk,4.54341,3.97959,4.29862,4.09875
1028,chalkda01,1978,Dave Chalk,4.22707,4.54341,3.97959,4.29862
1029,chambch01,1974,Chris Chambliss,4.09875,4.28517,3.46795,3.87468
1030,chambch01,1975,Chris Chambliss,4.29862,4.09875,4.28517,3.46795
1031,chambch01,1976,Chris Chambliss,3.97959,4.29862,4.09875,4.28517
1032,chambch01,1977,Chris Chambliss,4.54341,3.97959,4.29862,4.09875
1033,chambch01,1978,Chris Chambliss,4.22707,4.54341,3.97959,4.29862
1034,chambch01,1979,Chris Chambliss,4.70696,4.22707,4.54341,3.97959
1035,chambch01,1980,Chris Chambliss,4.01509,4.70696,4.22707,4.54341
1036,chambch01,1981,Chris Chambliss,3.87817,4.01509,4.70696,4.22707
1037,chambch01,1982,Chris Chambliss,4.0619,3.87817,4.01509,4.70696
1038,chambch01,1983,Chris Chambliss,4.10467,4.0619,3.87817,4.01509
1039,chambch01,1984,Chris Chambliss,4.06217,4.10467,4.0619,3.87817
1040,charled01,1965,Ed Charles,3.93924,4.05437,4.0662,4.43742
1041,charled01,1966,Ed Charles,3.88302,3.93924,4.05437,4.0662
1042,charled01,1967,Ed Charles,3.800782666666667,3.88302,3.93924,4.05437
1043,charled01,1968,Ed Charles,3.4085,3.800782666666667,3.88302,3.93924
1044,chaveer01,2002,Eric Chavez,4.83016,4.88558,5.31786,5.29365
1045,chaveer01,2003,Eric Chavez,4.90387,4.83016,4.88558,5.31786
1046,chaveer01,2004,Eric Chavez,5.01201,4.90387,4.83016,4.88558
1047,chaveer01,2005,Eric Chavez,4.71718,5.01201,4.90387,4.83016
1048,chaveer01,2006,Eric Chavez,4.92028,4.71718,5.01201,4.90387
1049,chaveer01,2007,Eric Chavez,4.85895,4.92028,4.71718,5.01201
1050,choosh01,2011,Shin-Soo Choo,4.43662,4.44684,4.79788,4.704
1051,choosh01,2012,Shin-Soo Choo,4.41052,4.43662,4.44684,4.79788
1052,choosh01,2013,Shin-Soo Choo,4.02801,4.41052,4.43662,4.44684
1053,choosh01,2014,Shin-Soo Choo,4.13265,4.02801,4.41052,4.43662
1054,choosh01,2015,Shin-Soo Choo,4.304,4.13265,4.02801,4.41052
1055,cirilje01,1998,Jeff Cirillo,4.60824,4.96224,5.39802,5.10078
1056,cirilje01,1999,Jeff Cirillo,4.97381,4.60824,4.96224,5.39802
1057,cirilje01,2000,Jeff Cirillo,5.05048,4.97381,4.60824,4.96224
1058,cirilje01,2001,Jeff Cirillo,4.73359,5.05048,4.97381,4.60824
1059,cirilje01,2002,Jeff Cirillo,4.83016,4.73359,5.05048,4.97381
1060,clarkbr02,2006,Brady Clark,4.86675,4.55336,4.67092,4.62384
1061,clarkho01,1969,Horace Clarke,4.07777,3.40823,3.679650000000001,3.88302
1062,clarkho01,1970,Horace Clarke,4.16762,4.07777,3.40823,3.679650000000001
1063,clarkho01,1971,Horace Clarke,3.87468,4.16762,4.07777,3.40823
1064,clarkho01,1972,Horace Clarke,3.46795,3.87468,4.16762,4.07777
1065,clarkho01,1973,Horace Clarke,4.28517,3.46795,3.87468,4.16762
1066,clarkja01,1980,Jack Clark,4.01509,4.21227,4.00514,4.37636
1067,clarkja01,1981,Jack Clark,3.87817,4.01509,4.21227,4.00514
1068,clarkja01,1982,Jack Clark,4.0619,3.87817,4.01509,4.21227
1069,clarkja01,1983,Jack Clark,4.10467,4.0619,3.87817,4.01509
1070,clarkja01,1990,Jack Clark,4.21496,3.92041,4.37905,4.5235
1071,clarkja01,1991,Jack Clark,4.47535,4.21496,3.92041,4.37905
1072,clarkto02,1999,Tony Clark,5.29365,5.04133,4.96224,5.39802
1073,clarkwi02,1989,Will Clark,3.92041,3.85934,4.5235,4.15282
1074,clarkwi02,1990,Will Clark,4.21496,3.92041,3.85934,4.5235
1075,clarkwi02,1991,Will Clark,4.10117,4.21496,3.92041,3.85934
1076,clarkwi02,1992,Will Clark,3.8623,4.10117,4.21496,3.92041
1077,clarkwi02,1993,Will Clark,4.50252,3.8623,4.10117,4.21496
1078,clarkwi02,1994,Will Clark,5.2498,4.50252,3.8623,4.10117
1079,clarkwi02,1995,Will Clark,5.10078,5.2498,4.50252,3.8623
1080,clarkwi02,1996,Will Clark,5.398020000000001,5.10078,5.2498,4.50252
1081,clarkwi02,1997,Will Clark,4.96224,5.398020000000001,5.10078,5.2498
1082,clarkwi02,1998,Will Clark,5.04133,4.96224,5.398020000000001,5.10078
1083,claytro01,1995,Royce Clayton,4.63299,4.63541,4.50252,3.8623
1084,claytro01,1996,Royce Clayton,4.69486,4.63299,4.63541,4.50252
1085,claytro01,1997,Royce Clayton,4.61604,4.69486,4.63299,4.63541
1086,claytro01,1998,Royce Clayton,4.766836338028169,4.61604,4.69486,4.63299
1087,claytro01,1999,Royce Clayton,5.29365,4.766836338028169,4.61604,4.69486
1088,claytro01,2000,Royce Clayton,5.31786,5.29365,4.766836338028169,4.61604
1089,claytro01,2001,Royce Clayton,4.88558,5.31786,5.29365,4.766836338028169
1090,claytro01,2002,Royce Clayton,4.83016,4.88558,5.31786,5.29365
1091,claytro01,2003,Royce Clayton,4.62384,4.83016,4.88558,5.31786
1092,claytro01,2004,Royce Clayton,4.67092,4.62384,4.83016,4.88558
1093,claytro01,2005,Royce Clayton,4.55336,4.67092,4.62384,4.83016
1094,claytro01,2006,Royce Clayton,4.86675,4.55336,4.67092,4.62384
1095,clemero01,1965,Roberto Clemente,4.01644,4.0237,3.80823,4.50387
1096,clemero01,1966,Roberto Clemente,4.08073,4.01644,4.0237,3.80823
1097,clemero01,1967,Roberto Clemente,3.82357,4.08073,4.01644,4.0237
1098,clemero01,1968,Roberto Clemente,3.4085,3.82357,4.08073,4.01644
1099,clemero01,1969,Roberto Clemente,4.06809,3.4085,3.82357,4.08073
1100,clemero01,1970,Roberto Clemente,4.51678,4.06809,3.4085,3.82357
1101,clemero01,1971,Roberto Clemente,3.89996,4.51678,4.06809,3.4085
1102,clemero01,1972,Roberto Clemente,3.87737,3.89996,4.51678,4.06809
1103,clenddo01,1966,Donn Clendenon,4.08073,4.01644,4.0237,3.80823
1104,clenddo01,1967,Donn Clendenon,3.82357,4.08073,4.01644,4.0237
1105,clenddo01,1968,Donn Clendenon,3.4085,3.82357,4.08073,4.01644
1106,clenddo01,1969,Donn Clendenon,4.068089999999999,3.4085,3.82357,4.08073
1107,clenddo01,1970,Donn Clendenon,4.51678,4.068089999999999,3.4085,3.82357
1108,colavro01,1965,Rocky Colavito,3.93924,4.05437,4.0662,4.43742
1109,colavro01,1966,Rocky Colavito,3.8830200000000006,3.93924,4.05437,4.0662
1110,colavro01,1967,Rocky Colavito,3.67965,3.8830200000000006,3.93924,4.05437
1111,colbena01,1972,Nate Colbert,3.87737,3.89996,4.51678,4.06809
1112,colbena01,1973,Nate Colbert,4.13399,3.87737,3.89996,4.51678
1113,colbena01,1974,Nate Colbert,4.13641,4.13399,3.87737,3.89996
1114,colemvi01,1988,Vince Coleman,3.85934,4.5235,4.15282,4.05356
1115,colemvi01,1989,Vince Coleman,3.92041,3.85934,4.5235,4.15282
1116,colemvi01,1990,Vince Coleman,4.21496,3.92041,3.85934,4.5235
1117,collida02,1982,Dave Collins,4.48127,3.87817,4.01509,4.21227
1118,collida02,1983,Dave Collins,4.49768,4.48127,3.87817,4.01509
1119,collida02,1984,Dave Collins,4.43204,4.49768,4.48127,3.87817
1120,collida02,1985,Dave Collins,4.58322,4.43204,4.49768,4.48127
1121,collida02,1986,Dave Collins,4.63756,4.58322,4.43204,4.49768
1122,conceda01,1974,Dave Concepcion,4.13641,4.13399,3.87737,3.89996
1123,conceda01,1975,Dave Concepcion,4.11785,4.13641,4.13399,3.87737
1124,conceda01,1976,Dave Concepcion,3.9750100000000006,4.11785,4.13641,4.13399
1125,conceda01,1977,Dave Concepcion,4.37636,3.9750100000000006,4.11785,4.13641
1126,conceda01,1978,Dave Concepcion,4.00514,4.37636,3.9750100000000006,4.11785
1127,conceda01,1979,Dave Concepcion,4.21227,4.00514,4.37636,3.9750100000000006
1128,conceda01,1980,Dave Concepcion,4.01509,4.21227,4.00514,4.37636
1129,conceda01,1981,Dave Concepcion,3.87817,4.01509,4.21227,4.00514
1130,conceda01,1982,Dave Concepcion,4.0619,3.87817,4.01509,4.21227
1131,conceda01,1983,Dave Concepcion,4.10467,4.0619,3.87817,4.01509
1132,conceda01,1984,Dave Concepcion,4.06217,4.10467,4.0619,3.87817
1133,conceda01,1985,Dave Concepcion,4.05356,4.06217,4.10467,4.0619
1134,conceda01,1986,Dave Concepcion,4.15282,4.05356,4.06217,4.10467
1135,confomi01,2019,Michael Conforto,4.72014,4.32337,4.66123,4.5001
1136,coninje01,1996,Jeff Conine,4.69486,4.63299,4.63541,4.50252
1137,coninje01,1997,Jeff Conine,4.61604,4.69486,4.63299,4.63541
1138,coninje01,1998,Jeff Conine,5.04133,4.61604,4.69486,4.63299
1139,coninje01,1999,Jeff Conine,5.29365,5.04133,4.61604,4.69486
1140,coninje01,2000,Jeff Conine,5.31786,5.29365,5.04133,4.61604
1141,coninje01,2001,Jeff Conine,4.88558,5.31786,5.29365,5.04133
1142,coninje01,2002,Jeff Conine,4.83016,4.88558,5.31786,5.29365
1143,coninje01,2003,Jeff Conine,4.856885100671141,4.83016,4.88558,5.31786
1144,coninje01,2004,Jeff Conine,4.67092,4.856885100671141,4.83016,4.88558
1145,coomero01,2000,Ron Coomer,5.31786,5.29365,5.04133,4.96224
1146,coomero01,2001,Ron Coomer,4.73359,5.31786,5.29365,5.04133
1147,coopece01,1977,Cecil Cooper,4.54341,3.97959,4.29862,4.09875
1148,coopece01,1978,Cecil Cooper,4.22707,4.54341,3.97959,4.29862
1149,coopece01,1979,Cecil Cooper,4.70696,4.22707,4.54341,3.97959
1150,coopece01,1980,Cecil Cooper,4.49876,4.70696,4.22707,4.54341
1151,coopece01,1981,Cecil Cooper,4.07185,4.49876,4.70696,4.22707
1152,coopece01,1982,Cecil Cooper,4.48127,4.07185,4.49876,4.70696
1153,coopece01,1983,Cecil Cooper,4.49768,4.48127,4.07185,4.49876
1154,coopece01,1984,Cecil Cooper,4.43204,4.49768,4.48127,4.07185
1155,coopece01,1985,Cecil Cooper,4.58322,4.43204,4.49768,4.48127
1156,coopece01,1986,Cecil Cooper,4.63756,4.58322,4.43204,4.49768
1157,coopesc01,1995,Scott Cooper,4.63299,5.2498,4.73279,4.32337
1158,corajo01,1996,Joey Cora,5.39802,5.10078,5.2498,4.73279
1159,corajo01,1997,Joey Cora,4.96224,5.39802,5.10078,5.2498
1160,corajo01,1998,Joey Cora,5.041330000000001,4.96224,5.39802,5.10078
1161,cordoma01,1998,Marty Cordova,5.04133,4.96224,5.39802,5.10078
1162,cordoma01,1999,Marty Cordova,5.29365,5.04133,4.96224,5.39802
1163,counscr01,2004,Craig Counsell,4.67092,4.62384,4.481,4.73359
1164,counscr01,2005,Craig Counsell,4.55336,4.67092,4.62384,4.481
1165,counscr01,2006,Craig Counsell,4.86675,4.55336,4.67092,4.62384
1166,cowenal01,1978,Al Cowens,4.22707,4.54341,3.97959,4.29862
