,year_id,age,waa_pg_1yr,waa_pg_2yr,waa_pg_3yr,g_2yr,g_3yr,team_gp_1yr,team_gp_3yr,pa_pg_1yr,pa_pg_3yr,inn_pg_1yr,inn_pg_2yr,runs_bat_pg_1yr,runs_bat_pg_2yr,runs_bat_pg_3yr,runs_br_pg_1yr,runs_dp_pg_2yr,runs_dp_pg_3yr,runs_defense_pg_1yr,runs_defense_pg_2yr,runs_position_pg_1yr,runs_position_pg_2yr,opprpg_2yr,pa_per_team_gp_2yr,inn_per_team_gp_1yr,inn_per_team_gp_2yr,g_c_share_1yr,g_c_share_2yr,g_c_share_3yr,g_1b_share_2yr,g_1b_share_3yr,g_cf_share_1yr,g_cf_share_3yr,g_dh_share_1yr,g_dh_share_3yr,g_cof_share_1yr,g_cof_share_2yr,g_cof_share_3yr,pc_0,pc_1,pc_2,pc_3,pc_4,waa_pg,is_train
837,0.03206916907615582,-0.7017130240735637,0.7933040351992963,0.5250028857321033,-1.5899186410730861,0.8010808201180598,-0.4493084076657718,0.2662943598792313,0.14862029681608743,-0.12882488989633079,-2.7476809868634495,-0.7543346562107086,-1.9543143395116649,-0.013903103489322865,-0.21314269540095465,-1.3783905501119285,1.3674865619837182,0.2107091994865141,2.6282100926666723,0.43597012927421097,1.3291663738200177,0.6087444306886366,-0.02854829611537333,-0.8056047414033399,0.23197033655039243,0.6211562417546548,-0.15874625786199922,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,2.6926315744393587,0.525488879844328,-0.2875934753596377,-0.13028431346359937,-0.6260988593646657,0.2919271737999821,1.0505434995504834,3.3532994659928477,2.081652684703412,-1.0679329477496218,-1.440341105564713,-0.6616059778025551,0.0066197183098591,1.0
614,-0.5031232101407191,2.0356683152616597,-2.1876181308594793,-1.5031826032667785,-0.11361327494164689,-0.33003240732282785,-0.07832634681970631,0.2662943598792313,0.2482078774893051,-1.7213277105092455,-0.01717919374214399,-1.5935460562488812,-0.5851899798838324,-1.6182462688308736,-2.232988184472339,-0.7505763173870291,-0.7386182539045182,-1.2586200989160723,0.28116824074396257,-1.8378413346307776,0.7227789528977823,1.2306190230007137,1.5798521719709184,-0.7971279593316046,-0.8541752389103866,-0.3435227095255914,-0.829163268065614,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.44346998168719015,-0.4305075051243437,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.2649032325905696,-0.6260988593646657,-0.6306843986571583,-0.6368868763657511,-3.0070231259652385,-0.881753532195402,-1.5165183442655341,-2.863214083383974,-0.1423888978710043,-0.012774193548387,1.0
2594,0.5003625008909215,1.1232078688165852,-0.807207542811574,-0.6187847952137829,-0.8655014695814602,0.7303862434030044,0.886227011380064,0.2662943598792313,0.2482078774893051,-0.2673412413448978,-0.18349823057784326,0.6425952219084565,0.2510824671465877,-0.48476219588939046,-0.25356697854518667,0.183651823418046,-0.9298472962029091,-1.0200251188263718,-0.4354032586641042,-0.5914424238449694,-0.6604611619939726,0.4927951810464874,0.48190831017254043,0.7677004201074518,0.1802491186713063,0.732895116420321,0.690634075950601,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4447284620681498,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.24252216242704353,-0.2649032325905696,-0.6260988593646657,-0.6306843986571583,-0.6368868763657511,-2.720377072869434,-0.31427512754511205,4.902938211932157,0.42663978398100294,-0.8947468976364984,0.0031372549019607,1.0
32,-1.3728108263681411,-0.09340605977684746,0.6468518996322337,-0.4902423598535493,0.29235964938276865,-1.814618518338993,-2.2300222997268864,0.2662943598792313,0.2482078774893051,-0.3521807048856112,0.2012907275250892,-0.7966200023605677,0.0018943497301659523,1.2419594429422647,0.8983611272784358,1.4405499385081606,0.21557795784898365,-0.7498551420341218,-0.8068559215889439,-0.9856249256884354,-2.1590572307390357,-0.39016531367312896,-0.6978963711291118,0.20097680054924927,-1.8885995964920796,0.05966839655968513,-2.276633465752811,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,1.4740094558276362,2.5695746242017954,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.2649032325905696,0.33877455423554514,-0.5684397138030296,-0.6368868763657511,-0.027202467310838033,3.5159748991311544,0.07776380856153625,-1.184799838164745,0.3161181378109986,0.0418918918918918,1.0
1674,0.23276631128248396,0.8190543866682269,-0.2671538473864806,1.0786397302182613,-0.3834573036906267,-3.157815475925047,-0.5235048198349849,-1.3171619709202396,0.2482078774893051,0.06419027496189714,-1.5830552320357016,-0.5287091627794619,-0.27154281399646063,0.7332019125843549,2.538654803315531,0.43911499960288713,-0.7279903125894,-2.4727909681382516,-0.43510492748003315,-0.7771124243813431,-1.0645147000410105,-0.9260252116344804,-0.9367794154280349,1.976305598898872,-0.1283999189965046,-0.8570655870048232,-0.34276443989379995,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.07947005975912787,-0.14009098969139192,1.7931793320888045,1.76514875421875,1.843019960439424,2.032016171628007,2.9406794323913554,-0.21909456346275727,-1.3362483934516503,1.2370678756947595,0.0108666666666666,1.0
1670,0.5003625008909215,-0.09340605977684746,-0.41084932314288813,-1.3557932196264468,-0.7445428805113636,0.5889970899728934,-0.1525227589889194,0.2662943598792313,0.2482078774893051,-0.24351995797476197,-2.222899981914225,0.34423093516258707,0.09401077693631238,-0.6211290193077389,-0.8417090027345788,-0.2191315264234839,-0.21098795176048032,-0.9527653639456926,0.05282710851562567,1.0242632030887748,-0.31617462416531,-0.7876552600144688,-0.8048757440178396,1.4714042393289493,0.24921074251008615,0.6900618811318139,0.4653071970025002,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.19946348023718133,1.8664907924358791,1.8591029955080018,1.8588545631912097,2.658036409229245,1.2764387923065168,0.19593409917628468,-0.7761072803349474,1.2789192123876059,-0.0064492753623188,1.0
598,-1.6404070159765785,0.5149009045198688,-1.5124905753042894,-0.12658352411798585,-0.6772874683284034,0.5183025132578379,1.0346198357184901,0.35943884992625896,0.3477954581625227,-1.4479876311603865,-0.3020775438773713,-1.26949347234121,0.04667740428504802,-0.9167135608610264,0.701270513560528,0.2739284612382784,-0.44226383751257337,-0.28437028248857016,0.24616353306100622,-0.31795415744632494,-0.904901662387456,-1.1417357099955834,-1.2450392250226148,-0.8551091487022757,-0.2335206243613704,-2.0288317130783216,0.366089188576788,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,2.4794765511300874,2.5505760559570927,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.2649032325905696,-0.6260988593646657,-0.6306843986571583,-0.6368868763657511,-0.5284119010144362,1.3105412116007555,1.6632133841243066,-0.10978094837842246,1.9540595367502214,0.0097468354430379,1.0
1170,1.3700501171183432,2.0356683152616597,0.8204735278794707,-0.25563674888254034,-0.5346134307612629,0.5889970899728934,0.2926557140263592,0.2662943598792313,0.2482078774893051,-0.42590097268049193,0.034795505269012025,-0.8033327386572772,0.47519487515170344,0.301682703988131,0.06316895876013959,0.4076828751704464,1.5762168450166245,-2.144583076597821,-1.5888615277464984,1.1553337689293872,0.5015367090598146,-0.8294885210187645,-1.012261604596622,0.00683427172915405,0.11128749483252644,-1.1070716864076413,0.622943285155494,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,1.52712092279096,0.015672073086819633,0.2894099638146052,1.759665521644427,1.5398994834355455,0.11871398727633975,1.9184470206520723,0.5226442270841307,0.46391261608170375,-0.44952473517086927,0.4251837853118377,0.0036111111111111,1.0
791,1.3031510697162338,-0.3975595419252056,0.6923181159714424,-0.5512883348575321,0.3555870077462092,-0.8955890210432718,-0.5235048198349849,0.2662943598792313,0.2482078774893051,0.8193553155203334,0.18187284502398776,-0.23235854168116093,0.5617959160273067,-0.023681045202898647,-1.3199297851820473,0.040839472985378475,-0.02013989518099136,-0.9905614349256336,-1.621610665245316,0.7677134473464571,0.8325151058414136,1.3198155208124465,1.338555270635767,-0.056733520683080005,-1.3024257938624533,-1.4488064114268022,-1.0424356226255458,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.23438899317604864,-0.2649032325905696,-0.6260988593646657,-0.6306843986571583,-0.6368868763657511,-3.0392329960865094,0.4332039522853918,-2.4621994641190548,-3.8517877614413907,0.7449919683228514,0.0037931034482758,1.0
592,0.5003625008909215,-0.09340605977684746,0.16839619153783278,-0.7937015290370996,-0.4698064601421841,-0.40072698403788337,0.4410485383647854,0.2662943598792313,0.2482078774893051,-1.6570066212426768,-0.9716236664924665,0.27699214016025686,0.19342813743192344,-0.7942266709812495,-1.5627991607627179,-1.5762166519148466,1.5767844721614135,0.08255633156680903,-0.4823065663984452,0.5054997003932978,0.18372066774260382,1.487048845812143,1.4959064826098791,0.8065976814409797,-0.6364193709627203,-1.269093054672857,-0.6583256724796626,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.2649032325905696,-0.6260988593646657,-0.6306843986571583,-0.6368868763657511,-2.789918464124567,-0.8527415414478392,-3.426368385662013,-3.4757538955690164,-0.16980314755056872,-0.0161486486486486,1.0
706,-0.3693251153365004,0.5149009045198688,-0.5094228592659852,-0.7335044985171151,-0.39362162208216833,-0.6128107141830498,-0.7460940563426243,0.17314986983220357,0.14862029681608743,-0.2914698961133578,-0.07593320131997439,-0.7321677799009932,-1.7872287293640952,-0.004503275170525149,-0.5874932078471399,-0.6962455243939119,-0.7956350113014601,0.6271254873060637,0.2459054872243138,-0.26097125223900963,0.16971791008579556,-0.6817976827702605,-0.6717244065143386,-0.9209131969562921,-1.1896671138900394,-1.7957058784271458,-1.5193985383837512,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.2649032325905696,1.8664907924358791,1.4498228759192084,1.8763073005307687,2.1296083688537384,2.53089499066144,-0.552665980543636,-1.381046184094664,-0.6490907988908112,0.0118300653594771,1.0
2458,-0.4362241627386098,1.4273613509649432,-0.4937283250167384,0.5053885397489962,-0.972743730939646,-1.3197564813336047,-0.1525227589889194,0.2662943598792313,0.3477954581625227,-1.1061763534296156,-1.2061894313946213,0.7113492278535822,0.0660607527716875,-0.9623678609896166,-0.5647905598102098,-1.4388873907462045,-0.49648954742619483,-0.5425005941591892,-1.6462244474765553,0.22201503962252092,1.892008195402209,0.9504956596411185,0.9140868860611873,-0.004258203096145301,-2.198926903766588,0.19003041700296106,-1.6980162951206423,-0.2078368734041433,-0.21244549873582122,-0.21941925958533576,-0.4633539717063551,-0.4511977267059031,-0.4163266486434503,-0.4394491443566915,-0.2875934753596377,-0.2649032325905696,-0.6260988593646657,-0.6306843986571583,-0.6368868763657511,-2.1076368420367975,2.946130858370787,-2.6763657034643127,3.2456895884514854,0.04247640775874339,0.0135761589403973,1.0
