,year_id,opprpg_1yr,opprpg_2yr,opprpg_3yr
4423,-1.5301952188217782,-0.8764414993182508,-2.4719701183406944,-1.8086189794767846
3658,1.282282485251103,-0.047443399983838695,0.03965703384235146,0.07616809107316669
867,-1.0723500111820068,-1.121042651512549,-0.2973790584973839,-0.7789988576458384
1075,-0.15665959590246417,-0.5346526210381979,-1.2210777576554368,-1.367167202593458
2728,0.5628114446743194,0.7574383910063008,1.5388814950283682,1.3707968565259359
581,1.4130954017196091,-0.7397159825895583,-0.3124968368421861,-0.3104492283554582
4560,-0.15665959590246417,-0.5346526210381979,-1.2210777576554368,-1.367167202593458
3961,-0.4182854288394764,-0.6894653690250946,-0.8958867743580756,-0.8688664406966042
4689,1.0206566523140908,0.6837192211811894,1.0711095909281536,1.2392875147898084
4347,-0.35287897060522333,0.23402979389385375,-0.6534650169258859,-0.8900189800642121
108,0.23577915350305415,2.4127688407155814,1.6617287083956778,2.04883278452432
4787,-0.48369188707372945,-0.9367571837206135,-0.8748586529447052,-0.7644549513675303
4864,0.4319985282058133,1.3559114891944675,0.45880293360572594,0.4918486556491547
3900,-1.5301952188217782,-0.9005578076625255,-2.471310699899161,-1.455044825494658
2564,-0.6145048035422356,0.16970302928133726,0.14870530574792715,-0.8450851885388281
1810,-0.22206605413671723,-1.2684809911627684,-1.3702284399683906,0.26450185041356505
4372,1.347688943485356,-0.3416474136589714,-0.024086748839293123,0.05106019881568006
859,-1.5956016770560313,-2.544502768824974,-1.809083624262065,-1.3089915774802214
196,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
4285,1.6747212346566214,-0.26456491570733764,0.5882199084831347,0.20701411275943776
5200,0.7590308193770785,1.4510812184043078,0.4969026657832614,0.160090361084489
644,-1.268569385884766,-0.359734644917178,-2.3261165282354117,-1.3294807967979752
435,0.23577915350305415,2.4127688407155814,1.6617287083956778,2.04883278452432
4539,1.0860631105483438,0.1978553313774428,0.5409127410293629,0.8910199212065228
2757,0.8244372776113316,0.7165552691127528,0.611885703662642,0.5110112348671979
2238,-0.15665959590246417,-0.5346526210381979,-1.2210777576554368,-1.367167202593458
5044,-0.7453177200107416,-1.373715791210509,-0.989841690824088,-0.5001096277955649
3954,1.5439083181881152,0.1831065147040838,-0.2842395354771811,-0.6957153402751173
1540,1.5439083181881152,0.1831065147040838,-0.2842395354771811,-0.6957153402751173
1066,-0.8761306364792477,-0.54135436374957,-1.0141424815398876,-0.0969830093483202
2543,-1.006943552947754,-0.1325480583557801,-1.0877286950340626,-0.7320751059708897
3629,-1.333975844119019,-2.395719097924145,-1.332763703327147,-0.609803110114228
792,1.5439083181881152,0.17573210636740538,-0.2842395354771811,-0.8130449118536588
4017,-1.006943552947754,-0.1325480583557801,-1.0877286950340626,-0.7320751059708897
4339,1.0860631105483438,0.1978553313774428,0.5409127410293629,0.8910199212065228
767,-0.28747251237097027,-1.420627990190124,1.2544034947694376,0.5447177203635469
4102,0.8244372776113316,0.5805107225232583,0.611885703662642,0.5110112348671979
5078,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
3603,-0.4182854288394764,0.5181936502727645,0.39769682469021617,0.03980832537739434
4503,0.9552501940798377,0.8693749337654145,1.0901594570169204,0.3378601344457088
81,-1.5301952188217782,-0.9005578076625255,-2.471310699899161,-1.455044825494658
3408,-0.28747251237097027,-1.420627990190124,0.2518432345849346,-0.6461628758100004
697,1.6093147764223683,0.5771640034245169,0.19469363631863032,-0.47566505558793465
409,-1.268569385884766,-0.7363775680047108,-1.326193941817047,-1.2673743862041138
3429,-1.203162927650513,-0.7303484909186426,-0.6994533474965912,-1.3228721637086764
2455,-1.006943552947754,0.28363265537468824,-1.0765430044332225,-0.2879700488881397
2104,0.4319985282058133,1.3559114891944675,0.45880293360572594,0.4918486556491547
2799,-1.268569385884766,-0.7363775680047108,-1.326193941817047,-1.267374386204116
3235,0.6282179029085725,0.1281472417624852,0.7649440508143193,1.5591551832755872
3271,-1.4647887605875252,0.21728789388625744,-0.8604002930414361,-2.4747642813962853
3205,1.6093147764223683,0.617940352996591,0.20192281627026487,-0.27475278270954
4903,-1.5301952188217782,-0.9005578076625255,-2.471310699899161,-1.455044825494658
5338,-0.35287897060522333,0.23402979389385375,-0.6534650169258859,-0.8900189800642121
3477,0.8244372776113316,0.7165552691127528,1.444926578562356,1.1989723962041596
2106,0.5628114446743194,0.7574383910063008,1.5388814950283682,1.3707968565259359
3736,0.03955977880029499,0.7554453076720614,-1.362999260016756,-0.773053544606395
3127,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
1853,-0.6145048035422356,-0.809424072204516,-0.8755180713862405,-1.3209067709683646
322,-1.333975844119019,-1.375708874544746,-1.2710225988753465,0.24799255139494303
2337,-0.8761306364792477,-0.54135436374957,-1.0141424815398876,-0.0969830093483202
3602,-0.48369188707372945,0.38281346479468237,0.02847134324151144,0.20106879971999428
3203,0.49740498644006637,2.213061890624983,2.1327732817983214,1.5366760038082687
4650,-0.7453177200107416,-1.373715791210509,-0.989841690824088,-0.5001096277955649
932,-0.4182854288394764,-0.6894653690250946,-0.8958867743580756,-0.8688664406966042
3171,1.21687602701685,0.01758094379565884,0.06461724299968634,0.9385824255220728
2632,-0.025846679433958065,-0.26456491570733764,0.13424694584465588,-0.2132851247562832
4260,-0.8761306364792477,0.6910936295178679,-0.47212494550396256,0.31341556223807854
1549,-1.5301952188217782,-0.8764414993182508,-2.4719701183406957,-1.8086189794767868
1607,0.4319985282058133,1.3559114891944675,0.45880293360572594,0.4918486556491547
3760,0.36659206997156024,1.524127722604113,1.3233737791728761,2.412970924485627
1396,0.3011856117373072,0.4645797085817762,0.6703541388120149,0.5334904143345164
1234,0.10496623703454804,2.043500325964727,0.7629902183949565,-0.22716571098473706
2114,0.49740498644006637,1.5469236132394544,1.351631080537879,0.4726860764311137
3039,0.5628114446743194,1.136099310969748,2.1919011353892253,2.1565608741026736
3090,1.6093147764223683,0.6304564996631259,0.19708639306318676,-0.47566505558793465
4567,0.3011856117373072,1.3270865214730578,2.387675143809177,1.6827292518227042
2545,0.7590308193770785,0.6013052253104686,0.4969026657832614,0.160090361084489
220,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
2320,-0.8107241782449947,-1.03259957855576,-0.5082708452621374,-1.0089743756715963
3009,-0.9415370947135008,-0.5044823220661758,0.3004692389217748,-1.0717441063153106
2750,0.36659206997156024,0.4451471460729616,0.4778527996944926,0.6854889753883954
1112,-1.333975844119019,-1.375708874544746,-1.2710225988753465,0.24799255139494303
3686,0.03955977880029499,0.1817611834534735,-1.362999260016756,-0.773053544606395
4149,1.4785018599538622,-0.5165653897799913,-0.9603415539244932,-0.9527887107079265
123,0.9552501940798377,1.0697545494813172,1.2208952687773997,0.7403234328430993
1341,-0.7453177200107416,-0.8911903159916076,0.19142096701620126,0.7152155405856127
4593,-0.15665959590246417,-0.5346526210381979,-1.2210777576554368,-1.367167202593458
2656,0.36659206997156024,0.4451471460729616,0.4778527996944926,0.6854889753883954
1251,1.0206566523140908,0.6837192211811894,1.0711095909281536,1.2392875147898084
4957,-0.8761306364792477,0.6910936295178679,-0.47212494550396256,0.31341556223807854
1855,-0.48369188707372945,-0.9367571837206135,-0.8748586529447052,-0.7644549513675303
1807,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
1006,0.17037269526880108,0.5068081617259346,0.5251599671482664,0.21295942579888122
5575,1.1514695687825969,-0.12048990418364385,0.21638117617353614,0.5552817063427254
1411,0.17037269526880108,1.3929206583056102,2.0256788423121064,0.7786731586884365
848,0.8898437358455846,1.0891871119901317,0.3247700296375743,0.6266745976345575
3024,1.6093147764223683,0.6622935753381376,0.20192281627026487,-0.27475278270954
1588,-1.006943552947754,-0.1325480583557801,-1.0877286950340626,-0.7320751059708897
3092,1.1514695687825969,-0.12048990418364385,0.21638117617353614,0.5552817063427254
1845,1.6093147764223683,0.6622935753381376,0.20192281627026487,-0.27475278270954
4602,0.6936243611428256,0.4840122710905931,0.14804588730639182,0.7806385514287504
965,-1.5956016770560313,-2.544502768824975,-1.8090836242620627,-1.3089915774802214
404,1.0206566523140908,0.5289064731942927,0.8746761640666691,1.107778173053681
150,1.6747212346566214,-0.26456491570733764,0.5882199084831347,0.20701411275943776
4887,0.36659206997156024,1.524127722604113,1.323373779172874,2.412970924485627
4979,1.1514695687825969,0.043042583390543815,0.9219589086151998,0.7079435874464587
1034,-0.9415370947135008,-0.5044823220661758,0.3004692389217748,-1.0717441063153106
2707,0.10496623703454804,0.5128372388120026,0.20060397938719637,-1.359895249454304
4046,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
4542,-0.8761306364792477,-0.54135436374957,-1.0141424815398876,-0.0969830093483202
1376,-0.8107241782449947,0.1723936917825578,0.6999058541548451,-0.4637498620997925
3006,0.10496623703454804,0.5128372388120026,0.20060397938719637,-1.359895249454304
2904,-0.6799112617764886,-0.9159792899611885,-1.3242401093976863,0.2037220799194154
4193,-0.6145048035422356,-0.809424072204516,-0.8755180713862405,-1.3209067709683646
1253,1.1514695687825969,0.043042583390543815,0.9219589086151998,0.7079435874464587
4663,-0.22206605413671723,-0.2659102469579479,-0.10094563163589722,1.2729940002861597
2426,-1.333975844119019,-2.395719097924145,-1.332763703327147,-0.609803110114228
4058,0.8898437358455846,1.0891871119901317,0.3247700296375743,0.6266745976345575
942,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
4656,-0.35287897060522333,0.23402979389385375,-0.6534650169258859,-0.8900189800642121
1697,-1.006943552947754,0.28363265537468824,-1.0765430044332225,-0.2879700488881397
1445,1.1514695687825969,-0.12048990418364385,0.21638117617353614,0.5552817063427254
3395,0.3011856117373072,0.4645797085817762,0.6703541388120149,0.5334904143345164
4394,-0.9415370947135008,-0.5044823220661758,0.3004692389217748,-1.0717441063153106
2227,1.5439083181881152,0.17573210636740538,-0.4839700545463379,-1.0453095739581144
4107,1.1514695687825969,-0.12048990418364385,0.9219589086151998,0.7079435874464587
3264,1.0860631105483438,0.9176075504539617,0.6926766742032106,1.08861559383564
5664,0.03955977880029499,0.1817611834534735,-1.362999260016756,-0.773053544606395
2499,0.7590308193770785,1.4510812184043078,1.1808172812752624,1.0178860225936623
3349,1.5439083181881152,0.17573210636740538,-0.4839700545463379,-1.0453095739581144
26,-1.5956016770560313,-2.54383010319967,-1.8090836242620627,-1.3089915774802214
21,1.6747212346566214,0.3714279762478502,0.6716729756950833,0.21428606589859178
863,-1.333975844119019,-2.395719097924145,-1.332763703327147,-0.609803110114228
3347,1.4130954017196091,-1.0942356806670548,-0.9582872972514107,-0.3104492283554582
4645,-1.0723500111820068,-1.1324530536010582,-0.7388719165571952,-0.6864779943956515
2226,-1.5956016770560313,-2.544502768824975,-1.809083624262065,-1.3089915774802214
3132,0.03955977880029499,0.7554453076720614,-0.23693236802340942,0.14620977485603512
1419,-0.4182854288394764,-0.6894653690250946,-0.8958867743580756,-0.8688664406966042
468,1.6093147764223683,0.5771640034245169,0.19469363631863032,-0.47566505558793465
925,-0.8761306364792477,-0.54135436374957,-1.0141424815398876,-0.0969830093483202
5581,-0.5490983453079825,0.006170541707149604,0.18878329325006427,0.16075368113434538
422,0.7590308193770785,0.6013052253104686,0.4969026657832614,0.160090361084489
915,1.4130954017196091,-1.0942356806670548,-0.9582872972514107,-0.3104492283554582
2505,1.1514695687825969,0.043042583390543815,0.9219589086151998,0.7079435874464587
4323,-1.333975844119019,-2.395719097924145,-1.332763703327147,-0.609803110114228
3668,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
3393,0.17037269526880108,0.5068081617259346,2.0256788423121064,0.7786731586884365
4996,1.282282485251103,-0.349021821995652,-0.6475546738573198,-0.08509238326943325
39,0.7590308193770785,0.6013052253104686,0.4969026657832614,0.160090361084489
2388,0.6936243611428256,1.181666178698754,1.0007960467364077,1.1540386046787756
215,-1.4647887605875252,0.21728789388625744,-0.8604002930414361,-2.4747642813962853
2250,0.03955977880029499,0.1817611834534735,-0.23693236802340942,-0.773053544606395
4234,0.23577915350305415,2.4127688407155814,1.6617287083956778,2.04883278452432
4366,0.9552501940798377,1.0697545494813172,1.2208952687773997,0.7403234328430993
3912,-0.8761306364792477,-0.54135436374957,-1.0141424815398876,-0.0969830093483202
3921,-0.7453177200107416,-0.8911903159916076,0.19142096701620126,0.7152155405856127
5687,1.21687602701685,0.01758094379565884,0.06461724299968634,0.9385824255220728
333,-0.9415370947135008,-0.5044823220661758,0.3004692389217748,-1.0717441063153106
575,-1.006943552947754,0.28363265537468824,-1.0765430044332225,-0.2879700488881397
2164,-1.5956016770560313,-2.54383010319967,-1.4575891720190595,-0.823269329121366
4223,1.0206566523140908,0.5289064731942927,0.8746761640666691,1.107778173053681
5690,1.4130954017196091,-0.7397159825895583,-0.3124968368421861,-0.013060739336997878
1255,0.5628114446743194,1.136099310969748,2.1919011353892253,2.1565608741026736
5421,-0.6145048035422356,0.16970302928133726,0.14870530574792715,-0.8450851885388281
2498,0.6936243611428256,1.181666178698754,1.0007960467364077,1.1540386046787756
3093,1.21687602701685,-0.6834362919390266,-0.0956947070088665,0.22882997217690204
4282,-0.28747251237097027,-0.1258463156444057,0.4484236777583679,-0.6461628758100004
4401,1.6747212346566214,-0.26456491570733764,0.5882199084831347,0.20701411275943776
1878,-1.8572275099930435,-0.9347391868446991,-0.8650162221321748,0.053025591555994026
1329,-0.48369188707372945,-0.9367571837206135,-0.8748586529447052,-0.7644549513675303
2639,1.1514695687825969,0.043042583390543815,0.9219589086151998,0.7079435874464587
3767,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
4464,0.4319985282058133,1.3559114891944675,0.45880293360572594,0.4918486556491547
4963,-0.48369188707372945,0.38281346479468237,0.02847134324151144,0.20106879971999428
1932,1.6093147764223683,0.6622935753381376,0.2019228162702627,-0.404035462648682
4776,-0.5490983453079825,0.006170541707149604,0.18878329325006427,0.16075368113434538
2873,1.0860631105483438,0.9176075504539617,0.6926766742032106,1.08861559383564
3837,-1.268569385884766,-0.359734644917178,-2.326116528235413,-1.3294807967979752
5119,-1.1377564694162599,-0.7765880242729526,-0.6935430044280252,-0.692423307435095
5017,-1.7918210517587905,-1.0292362504292332,-0.9688135694107175,-1.4927312312901408
4551,1.347688943485356,-1.0004112827078235,-0.31972601679382284,-0.640217562770557
4672,-0.15665959590246417,-0.5346526210381979,-1.2210777576554368,-1.367167202593458
3118,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
5619,1.0860631105483438,0.9176075504539617,0.6926766742032106,1.08861559383564
5162,1.0860631105483438,0.1978553313774428,0.5409127410293629,0.8910199212065228
2701,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
1047,0.7590308193770785,1.4510812184043078,1.1808172812752624,1.0178860225936623
5522,-0.22206605413671723,-1.2684809911627684,-0.5093235786646125,0.26450185041356505
109,0.3011856117373072,1.3270865214730578,2.387675143809177,1.6827292518227042
2188,1.4130954017196091,-0.7397159825895583,-0.3124968368421861,-0.013060739336997878
224,-0.4182854288394764,0.5181936502727645,0.39769682469021617,0.03980832537739434
5490,1.1514695687825969,-0.12048990418364385,0.21638117617353614,0.5552817063427254
4478,1.0206566523140908,0.6837192211811894,1.0711095909281536,1.2392875147898084
5686,-0.7453177200107416,-0.8911903159916076,0.19142096701620126,0.7152155405856127
4326,1.4785018599538622,-0.44150219994330675,-1.0502639583928202,-0.9527887107079265
5210,1.21687602701685,-0.6834362919390266,-0.0956947070088665,0.22882997217690204
1356,1.1514695687825969,0.043042583390543815,0.9219589086151998,0.7079435874464587
2937,1.0206566523140908,0.5289064731942927,0.8746761640666691,1.107778173053681
605,-0.22206605413671723,-0.2659102469579479,-1.3702284399683906,1.2729940002861597
1269,-0.28747251237097027,-0.1258463156444057,1.2544034947694376,0.5447177203635469
4576,-0.35287897060522333,0.23402979389385375,-0.6534650169258859,-0.8900189800642121
4932,0.49740498644006637,2.213061890624983,2.1327732817983214,1.5366760038082687
2729,0.6282179029085725,0.1281472417624852,0.7649440508143193,1.5591551832755872
1906,0.23577915350305415,0.6609482440875273,0.5192496240797004,0.5394357273739598
750,0.9552501940798377,0.8693749337654145,1.0901594570169204,0.3378601344457088
4930,0.49740498644006637,1.5469236132394544,2.1327732817983214,1.5366760038082687
802,1.4785018599538622,-0.31282244593756187,-0.7027260167990202,-0.30317727521630194
2265,1.4130954017196091,-0.941923514085611,-0.9582872972514107,-0.3104492283554582
2903,-0.7453177200107416,-1.373715791210509,0.19142096701620126,0.7152155405856127
5591,-1.8572275099930435,-0.9347391868446991,-0.8650162221321748,0.053025591555994026
2967,0.6936243611428256,0.4840122710905931,0.14804588730639182,0.7806385514287504
3372,-0.22206605413671723,-0.2659102469579479,-0.10094563163589722,1.2729940002861597
5317,-0.025846679433958065,-1.4132535818534455,-0.7796093225008676,-0.49350099470626724
507,-0.22206605413671723,-0.2659102469579479,-0.10094563163589722,1.2729940002861597
1471,-0.22206605413671723,-1.2684809911627684,-1.3702284399683906,0.26450185041356505
2764,1.21687602701685,0.01758094379565884,0.06461724299968634,0.9385824255220728
5618,1.4130954017196091,-1.0207766441284736,-0.3124968368421861,-0.3104492283554582
3404,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
2365,-0.22206605413671723,-1.2684809911627684,-0.28945297940804765,0.26450185041356505
2402,-1.7264145935245374,-1.3616327234966934,-1.1750894270847325,-0.8880290199146473
3414,0.23577915350305415,2.4127688407155814,1.6617287083956755,2.04883278452432
1324,-0.8107241782449947,-1.03259957855576,-0.5082708452621374,-1.0089743756715963
5217,1.5439083181881152,0.1831065147040838,-0.2842395354771811,-1.0453095739581144
4966,-0.09125313766821112,0.11407109071443244,-0.2231334265616735,-0.22849235108444763
4898,-1.268569385884766,-0.7363775680047108,-1.326193941817047,-1.267374386204116
4597,0.10496623703454804,0.5128372388120026,0.20060397938719637,-1.359895249454304
1395,0.23577915350305415,0.6609482440875273,0.5192496240797004,0.5394357273739598
70,-1.7918210517587905,-1.0292362504292332,-0.9688135694107175,-1.4927312312901408
5188,1.282282485251103,-0.047443399983838695,0.03965703384235146,0.07616809107316669
3324,1.0860631105483438,0.1978553313774428,0.5409127410293629,0.8910199212065228
2621,-1.5956016770560313,-2.54383010319967,-1.4575891720190595,-0.823269329121366
2588,0.3011856117373072,0.4645797085817762,0.6703541388120149,0.5334904143345164
95,0.7590308193770785,0.6013052253104686,0.4969026657832614,0.160090361084489
938,-0.09125313766821112,0.11407109071443244,-0.5017010837520383,-0.22849235108444763
1982,1.347688943485356,-0.3416474136589714,-0.024086748839293123,0.05106019881568006
497,-0.8107241782449947,0.1723936917825578,0.6999058541548451,-0.4637498620997925
1123,-1.203162927650513,-0.7303484909186426,-0.6994533474965912,-1.3228721637086764
4771,-1.333975844119019,-1.375708874544746,-1.2710225988753465,0.24799255139494303
2339,-0.7453177200107416,-1.373715791210509,-0.989841690824088,-0.5001096277955649
324,1.282282485251103,-0.047443399983838695,0.03965703384235146,0.07616809107316669
432,-0.4182854288394764,0.5181936502727645,0.39769682469021617,0.03980832537739434
4712,1.6093147764223683,0.6622935753381376,0.20192281627026487,-0.27475278270954
258,-1.7264145935245374,-0.8690670909815723,-0.9865445986164156,-0.963377264096358
1460,0.7590308193770785,0.6013052253104686,0.4969026657832614,0.160090361084489
276,-0.28747251237097027,-0.1258463156444057,1.2544034947694376,0.5447177203635469
2034,-1.203162927650513,-0.8241728888778728,-0.33022786604788645,-2.32871103338185
2970,1.1514695687825969,-0.12048990418364385,0.21638117617353614,0.5552817063427254
325,1.347688943485356,-0.3416474136589714,-0.024086748839293123,0.05106019881568006
4928,-0.8761306364792477,-0.54135436374957,-1.0141424815398876,-0.0969830093483202
2828,1.4130954017196091,-0.7397159825895583,-0.3124968368421861,-0.013060739336997878
4166,1.6747212346566214,-0.26456491570733764,0.5882199084831347,0.20701411275943776
5661,-0.025846679433958065,-0.26456491570733764,0.13424694584465588,-0.2132851247562832
13,0.8244372776113316,0.308421629344267,0.611885703662642,0.5110112348671979
11,0.6936243611428256,0.4840122710905931,0.14804588730639182,0.7806385514287504
5533,-0.22206605413671723,-0.8644599449906736,-1.3702284399683906,0.26450185041356505
3220,0.23577915350305415,2.4127688407155814,1.6617287083956778,2.04883278452432
5060,0.03955977880029499,0.7554453076720614,-0.23693236802340942,0.14620977485603512
3718,-1.4647887605875252,-0.6525933273417004,-0.8367589207671697,-2.4754276014461407
4469,0.4319985282058133,2.1527462062226226,1.5165345367319294,1.3423723640191738
4449,0.7590308193770785,1.4510812184043078,1.1808172812752624,1.0178860225936623
4838,0.23577915350305415,2.4127688407155814,1.6617287083956778,2.04883278452432
2240,-0.025846679433958065,-0.6831548533707507,-0.7796093225008676,-0.49350099470626724
5677,1.1514695687825969,-0.12048990418364385,0.21638117617353614,0.5552817063427254
5315,-1.7918210517587905,-1.2215687921831535,-0.893908519033474,-0.858965774767282
886,-1.203162927650513,-0.8241728888778728,-0.6994533474965912,-1.3228721637086764
3328,1.347688943485356,-1.0004112827078235,-0.31972601679382284,-0.640217562770557
5589,-1.203162927650513,-0.7303484909186426,-0.6994533474965912,-1.3228721637086764
4842,0.23577915350305415,0.6609482440875273,0.5192496240797004,0.5394357273739598
3953,1.4785018599538622,-0.31282244593756187,-0.7027260167990202,-0.30317727521630194
4778,-0.4182854288394764,0.5181936502727645,0.39769682469021617,0.03980832537739434
1065,-1.333975844119019,-2.395719097924145,-1.332763703327147,-0.609803110114228
2608,0.4319985282058133,2.1527462062226226,0.45880293360572594,0.4918486556491547
3871,-0.15665959590246417,-0.5346526210381979,-0.6345522342407367,-0.09037437625902035
4830,0.9552501940798377,0.8693749337654145,1.0901594570169204,0.7403234328430993
1177,1.6093147764223683,0.5771640034245169,0.19469363631863032,-0.47566505558793465
3811,1.1514695687825969,0.043042583390543815,0.9219589086151998,0.7079435874464587
420,0.6282179029085725,0.1281472417624852,0.7649440508143193,1.5591551832755872
2682,0.8898437358455846,1.0891871119901317,0.72486606331218,1.4646443598758334
3706,-0.6799112617764886,0.12881990738779145,-0.8512172806704388,0.2037220799194154
3751,1.6093147764223683,0.6622935753381376,0.20192281627026487,-0.27475278270954
3073,0.4319985282058133,1.3559114891944675,0.45880293360572594,1.3423723640191738
5458,0.7590308193770785,0.6013052253104686,0.4969026657832614,0.160090361084489
2408,0.17037269526880108,1.6722387278796376,2.0256788423121064,0.7786731586884365
4524,-1.4647887605875252,0.21728789388625744,-0.8604002930414361,-2.4747642813962853
926,-0.8107241782449947,-1.03259957855576,-0.5082708452621374,-1.0089743756715963
253,-1.0723500111820068,-1.121042651512549,-0.2973790584973839,-0.7789988576458384
3803,-1.268569385884766,-0.359734644917178,-2.326116528235413,-1.3294807967979752
4861,-0.7453177200107416,-1.373715791210509,-0.989841690824088,-0.5001096277955649
4475,0.8244372776113316,0.7165552691127528,1.444926578562356,0.5110112348671979
4857,-1.006943552947754,-0.1325480583557801,-1.0877286950340626,-0.7320751059708897
745,0.6282179029085725,0.1281472417624852,0.7649440508143193,1.5591551832755872
3308,1.6747212346566214,0.3714279762478502,0.6716729756950833,0.21428606589859178
2638,0.8244372776113316,0.7165552691127528,1.444926578562356,1.1989723962041596
4669,-0.35287897060522333,0.23402979389385375,-0.6534650169258859,-0.8900189800642121
4735,-0.025846679433958065,-0.26456491570733764,0.13424694584465588,-0.2132851247562832
2263,1.282282485251103,-0.349021821995652,-0.6475546738573198,-0.08509238326943325
3834,1.282282485251103,-0.047443399983838695,0.03965703384235146,0.07616809107316669
1862,-1.1377564694162599,-0.7765880242729526,-0.6935430044280252,-0.692423307435095
1035,-0.8761306364792477,0.6910936295178679,-0.47212494550396256,0.31341556223807854
5290,0.8244372776113316,0.308421629344267,0.611885703662642,0.5110112348671979
2555,-1.203162927650513,-0.8241728888778728,-0.33022786604788645,-2.32871103338185
5436,-1.0723500111820068,-1.121042651512549,-0.2973790584973839,-0.7789988576458384
1017,-1.1377564694162599,-0.7765880242729526,-0.6935430044280252,-0.692423307435095
2160,1.0860631105483438,0.42032419909200347,0.5409127410293629,0.8910199212065228
556,-0.6799112617764886,0.12881990738779145,-1.3242401093976863,-0.9845298034639659
1883,0.36659206997156024,1.524127722604113,1.323373779172874,2.412970924485627
481,1.0860631105483438,0.1978553313774428,0.6347667523342451,1.08861559383564
3022,-0.025846679433958065,-1.4132535818534455,-0.7796093225008676,-0.49350099470626724
2312,-0.15665959590246417,-0.2504887646592849,-0.23825120490647791,-0.09037437625902035
2138,0.6282179029085725,0.9980284629904453,1.1361477875876256,2.2160385719063638
