,0
1699,0.006799122807017534
4317,0.007389966929287017
5813,0.01727125323561057
1255,0.007895406919976167
5541,0.011158039409847964
3714,0.02030032064414392
4916,-0.013986375954668584
2004,0.004768438647989783
654,0.010208122924245017
4089,-0.01686652118567007
3658,0.04562789438435996
5663,0.019424829591039052
2137,0.00939735828288385
1329,0.008025319397075965
2637,0.002341022267492865
3967,0.021149240041928682
4384,0.010068177782299
5484,0.010270739739433833
2758,0.0030390942467125835
4077,-0.0060267583293898835
4188,0.0009811951435687329
3743,0.0019247962182744498
3771,-0.006891736972704683
5234,0.011897058231921068
2118,0.045189761189761146
4650,0.011481339160136583
4464,0.016544226739981266
3105,0.024544212617983053
5291,-0.0005867852191381334
3777,-0.004751466902550467
1982,0.024046973270440235
1047,0.022594112660043533
2420,0.0010257901935042998
109,-0.00638196181438865
2764,0.002291225838277083
224,0.011003842856811169
1428,0.012893076568734717
5259,0.0038080907054870838
4729,0.024708483500754
2864,-0.006499383085949017
1564,0.0085166443472895
1,0.03485285928464338
5061,0.0034310021496366493
5185,0.0090821283612379
3975,0.011219409282700384
1356,0.01177284407228095
5524,0.01854748321434635
605,-0.010232941359481782
1269,0.00214123438091625
4544,0.03545211533939622
2904,0.0005785655058043
5269,-0.0005341925438164331
2070,0.015273873404617734
750,0.014884409979702917
4785,0.011234177215189817
4152,-0.0021296296296295834
5694,0.019616429374297483
802,0.00377330246913575
4286,0.004654534062428784
3711,0.02388122448979588
5713,0.05050315710263609
5167,0.022247243380920417
1545,-0.008119511034091717
1821,-0.00097769582016155
507,-0.003924507634185033
3631,0.020785641046127585
2907,0.007354093133935118
5741,-0.011965879541780815
4424,0.0018110919230647001
5770,0.013863084308137348
2215,0.010100414005621984
3145,-0.004608969883163384
1324,-0.025167363322717632
5362,-0.0011523905600391
5079,0.008107835726883316
5008,0.0268787001287001
4697,0.027267858365865316
1395,0.0007103494623655833
70,-0.0024991614277817334
5304,0.0041328159367824005
3495,0.006404761904761851
4594,0.0264780219780219
5150,0.0026895395231319335
95,0.00399851868561545
938,0.012205007773682499
5001,0.00900906183368865
497,0.012459319993397918
1123,-0.009869333007175433
3834,0.0032466903891140166
5193,0.019173101103899234
2460,-0.014260603637536834
324,-0.0029178206677877502
432,0.0025214097496706
5350,0.0226874580237126
258,0.024168673317280065
3955,0.01042597881577855
276,0.025079336707833452
4899,0.021799261849261783
4795,0.011007407407407367
325,-0.0017407043071829842
3894,0.011932734204792983
5687,0.0027400826446280333
2966,0.0009687181215389003
1845,0.012144956645275031
5784,-0.0043226549821486
13,0.021710416038333985
11,0.023047944988734415
3591,-0.00020517674470503324
2484,-0.007650994624927032
5067,0.012895984512891917
3565,0.0256125642615412
5797,-0.008151606573460868
4834,0.0059085445094217
5615,0.02790006265664158
2911,0.006000860209867083
1769,0.006478690171317517
3655,0.015158753779289451
886,0.015322296303817215
4593,-0.005321120840553816
2539,0.004064905613578134
5316,0.006283403483292017
2728,0.0326230295561392
2116,0.0415982694503821
1485,-0.0010916560563619664
3352,-0.005644899921876366
2574,-0.006396667354465083
1065,0.0010016669894743334
3514,-0.012652025687113369
3141,0.00034654510151535013
4937,0.013118056490510434
1177,-0.005015353782273184
4011,-0.007414918699951668
420,0.028707655954491318
2821,0.012759856126358533
3471,0.004360000513177783
3225,0.004309900076029083
5481,0.00547830534645815
5274,-0.00011692266402410018
4260,0.0048332004922113
2370,0.0176325474434069
926,0.005542883211678833
4129,0.009342581751681784
253,-0.01584287664191315
1839,-0.002653528617924934
1983,0.016043566561844833
1686,0.006271240553671685
4965,0.0012158613908385331
745,0.007813997590235183
1907,0.016536265432098716
4521,0.025419517492780947
3126,0.019470356374576933
4772,0.014407897286525218
4859,-0.010236481748933416
2381,0.009518081435472699
4830,0.020647759647759636
2312,0.013269114851393267
1035,0.022404243892670497
2969,-0.0038188188188187835
2688,0.010205518881989416
999,0.010544301727470015
1017,0.0031832931080719336
1563,0.007662474562474583
2274,0.010427534915880185
556,0.014312721276492501
3679,-0.015574652650599435
481,-0.003064481082736633
3181,0.0039250221738428995
2940,-0.0032724186089476835
5777,0.0145420517475336
3193,0.005584513084513083
126,-0.005223850967439866
5639,-0.0007288652244494334
66,0.005889126305792983
3048,-0.0032463333538574834
5467,-0.00021997961168386654
3837,0.0013903508771929834
3118,0.012947016460905333
1394,-0.0021211120734020996
3324,0.004626369631822184
5115,0.008634654818865349
2207,0.016964403248649767
2082,0.017583769063180783
390,0.011391178266178215
2150,0.017578559149867116
3986,-0.003003145773979083
3283,0.00596789176459275
1958,0.00208255670828205
5255,-0.0009516750676998165
4948,0.027196257893838487
5522,0.017269501222921
1241,0.016548622819616134
3411,0.017756863751015317
5250,-0.0009341754516253997
5159,0.0005770055770055334
1940,0.022565862242332747
1763,-0.008557569623592451
3603,0.009248863076395499
4503,0.017135472212173968
2633,0.00126431930684205
4845,0.0176780729230858
3047,0.0005542520499091833
754,0.019013783062674733
1271,-0.003805296972590183
3830,0.0157874690105927
4526,0.013116205586421433
813,-0.00161197451487535
2099,-0.003649501841022317
2200,0.00872153527613295
3002,0.024447186147186134
1976,-0.0040650243885321
2206,0.026984738624697815
3430,0.019872055695412033
5735,0.0137345324658757
1850,0.00018204585427155
3358,-0.007682903383668883
2712,0.02649994887917588
5466,0.007677140064236833
715,0.00035251010204783345
1184,0.021141139820414084
155,0.02395911994797342
5556,0.01930436292673435
1489,0.004319903012966017
2516,0.016578375707463216
3067,0.013317541544513617
4976,-0.003014448259060516
768,0.004944349732925851
441,0.01693568360258145
5596,0.015651769801640715
2603,-0.0032277576083545832
1424,0.012230642184008536
1776,0.0092559595796715
5213,0.016030092592592617
3500,0.004672271247170483
3346,0.009932528468823016
5134,-0.007890027981309318
2156,-0.003635649935649901
2618,0.021262152938301183
5745,0.003171296296296283
1406,0.01408808243387045
2287,0.003647522384284317
1733,-0.009764381800082317
4774,0.004025336127737383
5098,0.0090453185523735
2682,-0.012108345390301265
1120,-0.003744899034372667
1482,0.004563060428849866
4115,0.015195397100389018
7,0.0321827077113819
4400,-0.010412137964186982
2949,-0.010423000703000666
3429,0.024539365655518064
3645,-0.01644409937888192
2291,-0.009350340017840816
5012,0.017090581513010582
4731,0.03764293288895613
1934,0.017938972206484737
4224,0.02241655950051248
4360,0.013366361088135265
1077,0.022968969331322236
1508,-0.009851046972269333
5116,0.014772881251539765
4749,0.037922440680835515
5441,0.007606743566536583
1911,0.005841601656189167
1906,0.014273209064327483
5354,0.020630489679402685
157,0.02737195613610703
1049,0.0192512830827078
1506,-0.0149420134704103
1844,0.0066810679971411
2144,0.0022979968599275836
2034,0.002615597264658834
3143,0.0015873734109028163
3608,-0.00047853635881103357
1618,0.0027222339149956167
2265,0.016286756338008853
4954,0.03365897435897432
5417,0.0018421450065773497
2750,-0.0009369754148871001
165,-0.011983461839311614
679,0.0014561425419424999
4984,-0.005986777479261363
3272,0.02090347952819553
1523,0.0060835823018920996
3039,0.007197344908395049
5241,0.018452595621036367
5135,0.020958799139243135
4622,0.010392005567659152
4591,0.002642038515036966
951,0.028040742741921715
5812,0.021935938265556048
583,-0.009505141020403349
3916,0.024452115411977716
5554,0.014472243222243166
465,-0.008413441750233867
5284,0.0035816602145093165
2890,0.023853071801935383
2329,0.0038513209541911667
3910,0.0006629018081991999
4301,0.010717765276588768
1148,-0.0044391858964227164
3862,0.006569259259259216
2106,0.01041417289539085
294,-0.007581289483463351
5640,-0.00479559082892415
4268,0.04738759408142317
534,0.03191858839972043
801,0.0019014957264957
4259,0.00354940083149915
3481,-0.0014316187958177502
5194,0.015612282779243732
1956,0.004037906746914799
3669,0.008467885845284134
2731,0.014952517329162035
2085,0.02246465517241375
1032,-0.005682982198898949
1081,0.013789404223227714
1028,-0.007816901408450668
5788,-0.0003784257253622167
4076,-0.0026882284382284335
4710,0.0055763185148377005
2757,-0.006500625209447401
4519,0.02229014906620597
2848,0.015144784212555815
2071,0.004808839931199433
4330,0.009810694971567016
2240,0.00893132734477
1551,0.026374768657105817
1673,0.0031353551416023
4822,0.0008449840913344336
214,0.02632176094290493
511,-0.0035403245389746666
496,0.0043514838613824
3474,0.013295988542073514
731,-0.009508816086821133
4863,0.005993806795841234
769,0.0004699649958297006
975,0.010734006823073081
4994,0.0050421870476724
5591,0.019091137207668335
115,0.00628473880376305
2475,0.013614858822457401
4198,0.02020020546109635
3421,0.0321222016178881
950,0.026674881449579833
1007,0.007077050035489182
5707,0.025495261721657097
5203,0.008373929048547616
1762,-0.010817403424930252
4362,0.013475758396533017
249,0.009608257099008284
1515,-0.0052946622553074
763,0.0034079543644761
4250,0.025875491119576464
2354,0.022064816812281982
3798,-0.00542678243612
3040,-0.010015327720700134
146,0.015534627092846249
149,0.0027393942485819008
2718,0.016015771913861016
2973,0.0019751781379688496
2602,0.00044822809248248343
5401,0.0072705164503076665
3260,-0.013362439813493181
3488,-0.0022977641260734
2835,0.011674215720748534
2108,0.0021796809170724165
5049,-0.008618305663728933
5634,-0.0036988936988936994
4355,0.024571830642704767
2701,0.0033323193015257165
4838,0.005297017506137016
4289,0.017354797979797918
4186,-0.00596611733513555
1914,-0.0003135615413393166
1860,0.0020303058591893837
4148,0.021176296759838634
323,0.0008353941365161832
985,0.008279963991769517
2628,-0.0086459948320413
3309,-0.008950061543871967
5502,0.016199391287394633
3113,-0.007917532060521834
855,-0.006559263764055749
221,-0.00580550994344095
755,0.016526918444091866
1111,0.008143356643356582
3745,0.008489986539282282
5369,0.012151267891122702
2211,0.008611126297693417
3223,0.014305555555555518
2389,-0.0037383348925308837
166,-0.008817630298373633
4420,0.0061979112738499995
1854,0.0072373856235979665
5743,0.0013410317081577004
2310,0.010467466133688567
1566,0.008382942326490684
4875,0.0004661512928022333
5303,-0.010306780246345133
426,0.02762711919666143
1061,0.000666869867073067
2028,0.019378477243075516
5220,0.0016798283291162835
5469,-0.008467695025225866
5027,0.014531940425068432
624,0.009573254545788517
1919,-0.0013007054673721005
4068,0.010234652605721751
1737,-0.0013508401409480335
2365,0.04908429038281973
321,0.00207592337792615
4266,0.0431385153096765
4099,0.0076589031775192
1689,0.01592498269373987
2096,-0.012158142269253333
3071,-0.003711328262824967
3091,-0.0144671539961013
1614,-0.004925770067423166
5531,0.017822110305309315
3370,-0.0012759975187876665
3973,0.017659660363598402
2107,0.012546186774409183
3338,0.013526230108562583
1978,-0.022465485727849916
4130,0.014800773069084233
329,0.002652627270947866
860,0.023706846642289798
1816,-0.00601144629867345
1218,0.02190134279583818
1216,0.010544469403452284
4416,0.010650195908807584
4344,-0.0034400260479883504
4787,0.0042680689328677005
4536,0.027601860357674233
1401,0.011739355263561617
979,0.006345241978069768
4391,-0.005540015540015483
3643,-0.007207321663843383
4026,0.0003186938583536832
1527,0.008347529040199418
4677,0.004154831634972866
1901,0.007627871321901131
2881,0.002594723310065483
5040,-0.011287778207630633
1205,-4.346411533935005e-05
2114,0.02678454500217332
1390,0.002622465263529284
314,0.003933278397762367
5235,0.01004616069143755
5525,0.0085676744497499
4140,0.02048102473058145
5644,0.00012727933451348343
2903,-0.0046570004070004
4759,0.023216410637941134
5499,-0.00013228424042200003
4197,0.012268935199167682
2994,0.0006182888319209169
1533,0.011622418651051266
2193,0.011410896931112717
4253,0.011272945356628367
5627,0.0087263276268408
3401,0.009880868678423018
3142,-0.005086028350734218
807,-0.001753771808999116
4502,0.013991567716399885
154,0.020955362958379988
5564,0.0014288517714868
1185,0.024999366958523363
336,0.024402132782937697
1843,0.0042823369650128
5491,0.012854269902100882
836,0.025352352235042935
1785,0.011521206521206485
5782,0.01154519586393705
733,-0.012174049866860284
1317,0.002272544283413866
927,0.007216299019607834
5689,0.027013392857142816
1003,0.007994329003863166
2565,0.010762515262515232
5219,-0.005058286492300783
1415,0.003298985507246367
4740,-0.004909057449453567
5142,0.005814886567834681
5196,0.018205150435946317
3099,0.004293841079555383
941,0.0158715807828925
1520,0.012825763913093933
1013,-0.009166804366969566
4106,0.019745602658868884
2976,-0.015262999927926886
2563,0.010323333786956016
5022,0.0028730559058428163
3761,0.014488900976355301
1164,-0.0151000504871472
4598,0.022202260034347165
4278,-0.0010350970017636333
3670,0.00942161957980015
5351,0.019583064493892518
2095,-0.016272192827748336
2374,0.005234536972480517
1822,-0.009706140350877168
4590,-0.0015670140136543511
2621,0.015950078990882948
5122,-0.006040311117369766
3445,-0.0015949363207620494
1814,0.0059467650957864176
2258,0.004616166491166466
1943,0.014498302017497815
192,0.0039029194672117996
3185,0.03228435374149653
3439,0.022258165302783964
92,0.02107371067077783
2826,-0.003560113701324667
4930,0.007147218403175767
4473,0.032832860465710635
1320,0.006547393974584133
1855,0.0019520040083772668
22,0.011225854857930248
1152,0.007356165975465401
2887,-0.004240755755590116
5464,0.016020408659824983
1916,-0.0064500306724944
5538,0.0035624143626234
3680,-0.009880773361976333
1092,0.0046495621495621165
2031,0.0035483440170939995
641,0.034682668959172235
5302,0.0026221231539522998
3549,0.006561783021959984
3323,-0.0037369247917848664
795,0.008708414612250116
4306,-0.0005909912871938165
164,-0.008881784359737849
1640,0.012940917107583766
4359,0.0128801425899953
1950,0.021948584392434647
3819,-0.0016457412319481168
5192,0.0277845891583297
5059,-0.004891244725738367
3343,-0.0024646033355514166
2759,0.009442040770092718
5692,0.010383942262325984
5289,-0.0033061301443654337
3374,-0.008881481481481468
212,0.031958721760309
5497,0.002671378041752149
3682,0.02384027548482717
3983,0.03105151545144373
5345,-0.0040134643311218665
3968,0.021579614992350785
418,-0.008033249051131433
5442,0.010743402102835283
1233,-0.0011743999869959834
1627,0.0029050540551650676
5338,0.026039914778464332
2302,0.0024951406955533505
1625,0.002674286701860234
4815,-0.0012777777777777666
514,0.0005613704613704667
4216,0.010195843273963731
2138,0.005551295550324283
3476,0.0003108359268975001
635,0.00737538833243495
1955,0.011658060538332566
3453,0.006160914574535833
4720,0.00024701786110845053
1971,0.026402449808375947
2925,0.009790598290598232
3615,-0.013004588743704382
5005,0.02617325176585668
5021,0.008776246602859484
5227,0.01852878367644562
4992,0.019397790992251484
4030,0.004231568461933101
2035,0.005052524370726016
2740,-0.005443498059386283
3051,0.011410978467005435
515,0.007703121881067699
2579,0.0018152306626832667
1417,0.0052599388379204505
5568,0.009322028766760351
3852,0.019657293396052367
2786,-0.013351698057755284
2449,-0.011488347305044182
295,0.004246038763486983
5083,0.021701043009492483
233,0.0018272270114942498
3638,0.0018837149666636006
5292,0.006122128144186951
3084,0.0007373262869446
471,0.020936832323740384
2087,0.008840038314176183
5031,-0.00231803400256505
4572,0.033456279033865166
1403,0.017463856400259884
2102,-0.009838099288833967
1382,0.0048357251576429
2817,0.025676039392923834
5169,0.0177476597476597
1483,0.010875341023025982
5552,0.010243102579703867
4514,0.0034790064235105333
600,0.019257892689349698
3654,-0.0095413373563924
315,-0.0034361117687495995
4733,0.034510735373054165
3762,0.0094583720587568
4361,0.0117939438626058
132,0.002549023513588717
3735,0.005703049570974083
5285,0.0045079057302190835
793,0.015049630623000201
5783,0.00016206183057451638
406,0.024374826286590948
2811,0.012758023300687267
2013,0.0033096025837960666
2045,0.009294839931252017
2280,0.008835209993415449
3926,0.01169670419670415
3793,-0.0008788581098479997
3684,0.0077034754608039
2256,0.0047622222795802
1110,0.010853535353535336
5493,0.01758585941421757
3210,0.0052057806579083
1349,0.00019549959690803344
598,0.01661091045027242
5078,0.0019346130060415667
4601,0.0035812710496254166
5435,0.0267842843803164
4139,0.023087751084571284
4072,0.011542117450845052
4404,0.0030486973344116
1494,-0.0006554871225228001
3327,0.02609994333510095
3312,9.618407515918337e-05
1309,0.012491531892562331
1191,-0.008625816993464016
2369,0.0257773540197626
4813,0.009006468242388833
3469,0.008297665549495216
1311,-0.004556368824160517
2459,-0.0061053264245303
3256,0.012207482083985617
2566,0.0011518928385125659
1228,0.004319234006733967
135,0.00771721975139695
3173,-0.00022177566678843294
2194,0.0063314359154012
3988,-0.014836002118730334
5706,0.008697980891989468
4434,0.01212641422602795
3157,0.0089159633648497
1824,0.0025250322196886496
2664,0.0171217948717948
2252,0.027385997562866932
2667,0.00027074495732803315
3546,0.019124605124605048
1899,0.0014859232202982504
4956,0.005127285366701417
3085,-0.01225816135429345
1951,0.016432908592967584
3899,-0.014201564731852969
1149,-0.0036792332028728002
3318,0.0023605196170837666
2090,-0.0019754744536287635
4047,0.01679674626448817
3805,0.00023366044842981654
4895,0.026654256639364587
4606,0.024298566457882448
3295,0.0048566937009366
1682,0.006388822576499167
2958,-0.008935211832069167
3756,0.020980535649619367
4252,0.013826007621619216
2018,0.011137112425343968
5444,0.006190533635690683
396,0.01972222222222217
4452,0.007250487510127783
1999,0.01256479266347685
4826,0.0129631900573929
1488,0.0004493549336417668
4866,0.016935412210879068
4626,0.020893425935847032
5666,0.0203060988303007
5718,0.01476021811284965
561,0.012339506564807883
1972,0.02291738124404515
2501,0.01751055116154675
3571,0.01208148997211495
5146,0.023364197530864134
2773,0.006668178280529316
32,0.002826830839055583
2079,0.017472888823854536
104,0.03094929012448187
4732,0.04168999646518198
3766,0.0007367578131335668
4381,0.018487453193214952
5402,0.015045457109461364
3049,0.009954481934356883
5646,0.010895852167074517
5244,0.019893010064960564
4865,0.0093567597761146
5359,0.003924185774478017
2832,0.0178726940986968
1965,0.021086625069397767
1067,-0.0005228568759327333
2792,0.00039140755706631715
213,0.032166582682455654
4110,0.006018855595209066
271,-0.0023053729603729665
1753,-0.005185248158020483
1678,-0.007500758904479233
4285,0.0012083280592052664
273,0.010819139006976198
4230,-0.002915621693121717
1512,0.0087661997764187
3933,0.009364616058355266
5758,-0.0010170033059183666
2801,0.0030150221232092497
2178,0.013316467334440751
4146,0.025869067792420302
3341,0.006137870437738567
3484,0.011433635404031616
3216,0.0031736297486567
2313,0.0029589371980676504
4058,-0.00177760813131365
585,-0.009827056953532816
1628,0.0045087569881202
2299,-0.00529809305873375
4760,0.024626528459485052
2323,0.019742639528929767
1338,0.013406952342731168
3524,-0.002340997714132016
883,0.014963973719525916
1210,0.022320000963264683
5488,-0.0064863982148007
620,0.007883084866837467
4673,0.011054068124064865
4855,0.02015959096296947
2733,0.0010431673645421166
4660,-0.004162062073109367
520,0.03901692811737018
1127,0.03424421390720195
4485,0.0031276509126713335
5044,0.00883475424029135
3818,-0.0029146044730370166
3687,0.0004900126941457835
5587,-0.004392614539673333
4804,-0.0054607023411371
4193,0.013307606941081499
882,0.002428865521169384
1051,0.01898598676367817
5769,-0.0001485126329847002
5174,-0.002568299799843384
3330,-0.0023253547199470494
5406,-0.013338259441707684
3298,-0.003309956709956683
171,0.007696037010146717
3706,0.0053065120211613
1879,-0.006551532096744799
1648,0.023469988097060034
1583,-0.008614484930274382
4016,0.0178126296925108
5518,0.0173621051881921
4736,0.010424512987012918
5595,0.016287073378297667
30,0.015332918605717616
1000,0.0059603114157569
2951,0.0017814653340968833
3765,0.004005079854522467
2275,0.0019614636029970834
1400,0.010973701449008532
4438,-0.0036573361239583837
1635,0.009275230439984433
518,0.029852250404651698
3328,0.01899644842833372
4641,0.008492750477613232
4849,0.014781859540154665
1517,0.0032460147799421497
289,0.00844145098933745
5034,0.006768950479141566
586,0.014703278522979417
4103,0.026850870253164544
1591,0.0037796938135184334
5409,-0.009804905916489201
5645,0.00510270100637525
117,0.0064013224550739005
1353,0.019342095653385585
52,0.012451388274173051
5256,-0.009924148691636965
2871,0.023807565450422535
4357,0.028662435195435102
943,0.012456439755557616
3119,0.012046424897119283
163,-0.007219380399532983
3844,-0.005990428520212618
1924,0.011190475038797132
1129,0.045213358070500885
5273,-0.00942477948591
5026,0.01086297766348635
4020,0.003948717948717983
4636,-0.0054899401079514494
4021,-0.0023646922183507162
930,0.036812191478594915
5636,0.0005208410492421002
5437,0.017486626008618934
3823,0.015575588240585086
2683,-0.016590240382706414
629,0.019512902791862633
4794,0.01620405982905983
4041,0.02539250558358833
3517,-0.010193602547687032
4798,0.016499429397443668
1118,0.007658591100029168
3288,0.010450177728228968
3537,0.008705261347399783
5099,-0.001663011531576549
